"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.4155,209.6,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.4355,210.9,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.4555,212.2,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.4755,213.4,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.4955,214.6,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.5155,215.8,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.5355,216.8,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.5555,217.9,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.5755,218.9,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.5955,220,19.3,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.6155,220.9,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.6355,221.7,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.6555,222.5,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.6755,223.3,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.6955,224.2,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.7155,224.9,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.7355,225.7,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.7555,226.5,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.7755,227.2,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.7955,227.9,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.8155,228.5,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.8355,229.2,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.8555,229.8,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.8755,230.4,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.8955,231,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.9155,231.6,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.9355,232.2,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.9555,232.7,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.9755,233.3,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
1.9955,233.9,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
2.0155,234.4,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
2.0355,234.9,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
2.0555,235.4,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
2.0755,235.8,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
2.0955,236.3,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
2.1155,236.8,19.4,"B-0041-3",51.244,26.958,19.818,8.2,7,208.54,237.16
