"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.5625,204.5,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.5825,206.3,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.6025,208,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.6225,209.8,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.6425,211.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.6625,212.9,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.6825,214.2,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.7025,215.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.7225,216.6,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.7425,217.9,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.7625,219,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.7825,220.1,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.8025,221,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.8225,221.3,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.8425,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.8625,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.8825,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.9025,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.9225,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.9425,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.9625,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
1.9825,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.0025,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.0225,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.0425,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.0625,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.0825,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.1025,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.1225,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.1425,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.1625,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.1825,221.4,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.2025,223.1,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.2225,224,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.2425,224.9,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.2625,225.7,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.2825,226.6,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.3025,227.2,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.3225,228,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.3425,228.8,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.3625,229.5,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.3825,230.2,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.4025,230.9,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.4225,231.6,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
2.4425,232.3,21.5,"P-001-3",55.7,27.951,11.119,-1.3,7,203.38,232.62
