"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
8.219,209.7,20.6,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.239,210,20.6,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.259,211.2,20.6,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.279,212.5,20.6,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.299,213.7,20.6,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.319,215,20.6,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.339,216.1,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.359,217.2,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.379,218.3,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.399,219.2,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.419,220.2,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.439,221.2,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.459,222.1,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.479,222.9,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.499,223.7,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.519,224.6,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.539,225.4,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.559,226.1,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.579,226.8,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.599,227.4,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.619,228.1,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.639,228.7,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.659,229.4,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.679,230,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.699,230.7,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.719,231.3,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.739,231.9,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
8.759,232.4,20.7,"SAC-1",51.241,28,25,-1.3,7,203.38,232.62
