"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.3905,204.6,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.4105,207.1,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.4305,208.8,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.4505,210.6,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.4705,212.2,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.4905,213.6,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.5105,215,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.5305,216.4,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.5505,224.3,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.5705,218.9,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.5905,219.8,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.6105,221,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.6305,222.1,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.6505,223,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.6705,223.8,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.6905,224.8,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.7105,225.6,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.7305,226.2,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.7505,227.2,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.7705,227.9,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.7905,228.6,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.8105,229.3,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.8305,230.3,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.8505,230.3,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.8705,231.5,21.2,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
1.8905,232.1,21.3,"P-001-2",54.085,27.951,11.119,-1.3,7,203.38,232.62
