"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.359,196.1,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.379,198.4,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.399,200.7,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.419,202.7,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.439,204.7,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.459,206.5,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.479,208.2,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.499,209.8,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.519,211.3,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.539,212.7,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.559,214,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.579,215.2,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.599,216.3,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.619,217.4,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.639,218.6,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.659,219.7,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.679,220.7,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.699,221.6,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.719,222.6,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
1.739,223.5,20.8,"SAC-2",50.859,27.5,25,-5.3,7,195.635,224.34
