"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Chl","Chl","Turbid+","ODOsat","ODO","Battery"
"Y/M/D","HH:MM:SS","C","uS","uS","Ohm*cm","g/L","ppt","psir","meters","","mV","ug/L","RFU","NTU","%","mg/L","volts"
"2020/12/19","20:37:29",11.21,30608,22544,44.3568,19.89,18.99,3.654,2.538,7.79,-62.1,1.07,0.22,6.4,93.8,9.13,14.3
"2020/12/19","20:43:30",11.21,30789,22678,44.0951,20.01,19.11,3.693,2.564,7.79,-62.1,1.10,0.23,6.4,93.3,9.07,14.5
"2020/12/19","20:49:30",11.21,30629,22562,44.3232,19.90,19.00,3.726,2.588,7.79,-62.1,1.62,0.33,5.4,93.6,9.11,14.4
"2020/12/19","20:55:30",11.20,30881,22744,43.9683,20.07,19.17,3.762,2.612,7.79,-61.9,1.76,0.37,5.5,92.8,9.03,14.4
"2020/12/19","21:01:30",11.20,31169,22952,43.5689,20.26,19.37,3.795,2.634,7.79,-61.8,1.13,0.24,6.2,93.2,9.05,14.4
"2020/12/19","21:07:29",11.19,31410,23126,43.2414,20.41,19.53,3.824,2.655,7.79,-61.8,1.34,0.28,7.5,92.8,9.00,14.4
"2020/12/19","21:13:29",11.20,31310,23057,43.3705,20.35,19.46,3.860,2.680,7.79,-61.9,1.03,0.21,6.6,92.9,9.02,14.4
"2020/12/19","21:19:30",11.20,31327,23072,43.3420,20.36,19.48,3.887,2.699,7.79,-61.8,0.71,0.15,6.5,92.9,9.01,14.5
"2020/12/19","21:25:29",11.22,30966,22813,43.8337,20.12,19.23,3.909,2.714,7.79,-62.1,1.38,0.29,5.4,93.2,9.05,14.4
"2020/12/19","21:31:30",11.20,31337,23080,43.3283,20.36,19.48,3.943,2.737,7.79,-61.8,1.28,0.27,5.1,92.5,8.97,14.5
"2020/12/19","21:37:30",11.21,31394,23125,43.2441,20.40,19.52,3.969,2.755,7.79,-61.8,1.36,0.28,4.5,92.6,8.98,14.2
"2020/12/19","21:43:29",11.21,31411,23140,43.2149,20.41,19.53,4.002,2.778,7.79,-61.9,0.87,0.18,5.6,92.4,8.96,14.5
"2020/12/19","21:49:29",11.22,31408,23140,43.2158,20.41,19.53,4.029,2.797,7.79,-61.9,1.29,0.27,6.1,93.1,9.03,14.4
"2020/12/19","21:55:30",11.22,31461,23179,43.1430,20.44,19.57,4.058,2.817,7.79,-61.8,1.12,0.23,6.8,92.3,8.95,14.5
"2020/12/19","22:01:29",11.22,31440,23162,43.1739,20.43,19.55,4.088,2.838,7.79,-62.0,0.81,0.17,6.4,92.6,8.98,14.4
"2020/12/19","22:07:29",11.21,31412,23139,43.2176,20.41,19.53,4.121,2.860,7.79,-62.0,0.87,0.18,6.6,93.0,9.02,14.5
"2020/12/19","22:13:30",11.21,31389,23120,43.2532,20.40,19.52,4.152,2.882,7.79,-62.0,1.50,0.31,6.0,93.3,9.05,14.5
"2020/12/19","22:19:30",11.24,31362,23123,43.2478,20.38,19.50,4.183,2.904,7.79,-62.2,1.05,0.22,6.8,93.7,9.09,14.5
"2020/12/19","22:25:30",11.24,31317,23086,43.3154,20.35,19.47,4.211,2.924,7.79,-62.2,1.13,0.23,6.4,93.5,9.07,14.5
"2020/12/19","22:31:30",11.25,31284,23067,43.3521,20.33,19.45,4.240,2.943,7.79,-62.3,1.29,0.27,6.7,94.0,9.11,14.4
"2020/12/19","22:37:30",11.27,31209,23027,43.4275,20.28,19.40,4.266,2.962,7.80,-62.4,1.35,0.28,6.6,94.1,9.12,14.4
"2020/12/19","22:43:30",11.28,31175,23004,43.4699,20.26,19.37,4.287,2.976,7.80,-62.6,1.41,0.29,5.8,94.4,9.16,14.4
"2020/12/19","22:49:29",11.30,31228,23059,43.3677,20.29,19.41,4.308,2.991,7.80,-62.6,1.09,0.23,5.9,94.9,9.20,14.5
"2020/12/19","22:55:30",11.32,31254,23088,43.3127,20.31,19.43,4.326,3.003,7.80,-62.7,1.39,0.29,6.2,95.2,9.21,14.5
"2020/12/19","23:01:30",11.33,31221,23069,43.3485,20.29,19.41,4.343,3.015,7.80,-62.8,1.22,0.25,5.8,95.4,9.24,14.5
"2020/12/19","23:07:30",11.36,31235,23096,43.2981,20.30,19.42,4.358,3.026,7.81,-63.0,2.01,0.42,6.1,95.4,9.23,14.5
"2020/12/19","23:13:30",11.36,31251,23109,43.2724,20.31,19.43,4.381,3.041,7.81,-63.0,1.18,0.24,5.7,95.2,9.21,14.5
"2020/12/19","23:19:30",11.34,31536,23307,42.9062,20.49,19.62,4.381,3.041,7.80,-62.7,1.29,0.27,6.5,94.9,9.17,14.4
"2020/12/19","23:25:30",11.35,31629,23382,42.7682,20.55,19.69,4.388,3.046,7.80,-62.7,1.42,0.30,6.2,94.6,9.14,14.4
"2020/12/19","23:31:29",11.35,31973,23637,42.3061,20.78,19.92,4.406,3.058,7.80,-62.8,0.92,0.19,6.4,94.7,9.14,14.4
"2020/12/19","23:37:30",11.37,32183,23806,42.0068,20.91,20.06,4.411,3.061,7.81,-63.1,1.47,0.30,5.7,95.6,9.21,14.4
"2020/12/19","23:43:30",11.38,32211,23829,41.9663,20.93,20.08,4.408,3.059,7.81,-63.2,1.48,0.31,5.4,95.4,9.19,14.4
"2020/12/19","23:49:29",11.37,32276,23872,41.8908,20.97,20.13,4.414,3.063,7.81,-63.0,1.03,0.21,6.0,95.4,9.18,14.4
"2020/12/19","23:55:30",11.37,32969,24386,41.0067,21.43,20.60,4.416,3.063,7.81,-62.9,1.08,0.22,5.0,94.7,9.09,14.4
"2020/12/20","00:01:30",11.36,33191,24545,40.7408,21.57,20.75,4.411,3.059,7.80,-62.8,1.17,0.24,4.2,94.5,9.06,14.4
"2020/12/20","00:07:30",11.35,33316,24633,40.5962,21.65,20.84,4.411,3.059,7.80,-62.7,1.44,0.30,4.6,94.2,9.03,14.5
"2020/12/20","00:13:29",11.35,33345,24651,40.5657,21.67,20.86,4.413,3.061,7.80,-62.7,1.39,0.29,4.5,94.3,9.04,14.4
"2020/12/20","00:19:30",11.35,33707,24917,40.1340,21.91,21.11,4.404,3.054,7.80,-62.6,0.87,0.18,4.3,94.2,9.02,14.4
"2020/12/20","00:25:30",11.35,33991,25126,39.7994,22.09,21.30,4.402,3.052,7.80,-62.5,1.21,0.25,5.0,93.6,8.95,14.4
"2020/12/20","00:31:30",11.34,34487,25490,39.2307,22.41,21.64,4.388,3.041,7.80,-62.5,1.48,0.31,5.7,93.2,8.90,14.3
"2020/12/20","00:37:30",11.34,34293,25343,39.4582,22.29,21.51,4.373,3.031,7.80,-62.6,0.57,0.12,5.0,93.7,8.95,14.4
"2020/12/20","00:43:30",11.32,33930,25063,39.8986,22.05,21.26,4.356,3.020,7.80,-62.7,1.58,0.33,4.2,93.9,8.98,14.2
"2020/12/20","00:49:30",11.32,33953,25078,39.8753,22.06,21.28,4.332,3.003,7.80,-62.6,1.60,0.33,3.7,93.8,8.98,14.2
"2020/12/20","00:55:30",11.30,33823,24974,40.0414,21.98,21.19,4.310,2.988,7.80,-62.5,1.41,0.29,4.7,94.0,9.00,14.4
"2020/12/20","01:01:30",11.29,33803,24953,40.0751,21.97,21.17,4.280,2.967,7.80,-62.4,1.18,0.25,3.3,93.8,8.98,14.4
"2020/12/20","01:07:30",11.31,34199,25258,39.5917,22.22,21.44,4.251,2.947,7.80,-62.4,1.18,0.25,5.1,93.6,8.95,14.3
"2020/12/20","01:13:30",11.33,35066,25911,38.5934,22.79,22.04,4.216,2.921,7.79,-61.9,1.18,0.25,5.6,92.3,8.78,14.2
"2020/12/20","01:19:30",11.35,36074,26670,37.4954,23.44,22.74,4.167,2.885,7.79,-62.0,1.76,0.37,6.4,91.9,8.70,14.3
"2020/12/20","01:25:29",11.36,36390,26906,37.1660,23.65,22.96,4.139,2.866,7.80,-62.3,0.59,0.12,5.3,91.8,8.68,14.3
"2020/12/20","01:31:30",11.36,36474,26969,37.0792,23.70,23.02,4.094,2.835,7.79,-62.1,1.05,0.22,5.7,91.3,8.63,14.1
"2020/12/20","01:37:29",11.37,36509,27003,37.0323,23.73,23.04,4.067,2.816,7.80,-62.5,1.41,0.29,6.1,92.9,8.78,14.2
"2020/12/20","01:43:30",11.37,36483,26989,37.0524,23.71,23.02,4.033,2.792,7.80,-62.6,1.30,0.27,4.0,92.8,8.78,14.1
"2020/12/20","01:49:29",11.35,36244,26794,37.3211,23.55,22.86,3.991,2.763,7.80,-62.7,1.92,0.40,4.9,92.6,8.77,14.3
"2020/12/20","01:55:30",11.29,35028,25856,38.6750,22.76,22.02,3.958,2.742,7.80,-62.6,0.82,0.17,7.2,93.3,8.89,14.3
"2020/12/20","02:01:30",11.27,34755,25643,38.9969,22.59,21.83,3.916,2.714,7.80,-62.6,1.56,0.32,5.7,93.4,8.91,14.3
"2020/12/20","02:07:29",11.27,34592,25521,39.1826,22.48,21.71,3.866,2.679,7.80,-62.7,1.47,0.30,4.5,93.3,8.92,14.3
"2020/12/20","02:13:30",11.24,33919,25008,39.9875,22.04,21.25,3.822,2.649,7.81,-63.0,1.36,0.28,68.5,94.0,9.01,14.3
"2020/12/20","02:19:30",11.27,33753,24900,40.1600,21.94,21.14,3.773,2.616,7.80,-62.9,1.01,0.21,5.9,94.2,9.03,14.3
"2020/12/20","02:25:29",11.28,33769,24919,40.1301,21.95,21.15,3.722,2.581,7.80,-62.7,1.13,0.23,5.3,94.2,9.03,14.3
"2020/12/20","02:31:30",11.30,33967,25079,39.8738,22.07,21.28,3.674,2.547,7.80,-62.7,1.59,0.33,5.4,93.8,8.98,14.3
"2020/12/20","02:37:30",11.28,33691,24864,40.2183,21.89,21.09,3.622,2.511,7.80,-62.6,1.92,0.40,5.1,93.8,8.99,14.2
"2020/12/20","02:43:30",11.27,33665,24836,40.2642,21.88,21.08,3.570,2.475,7.80,-62.6,0.98,0.21,5.3,93.7,8.99,14.5
"2020/12/20","02:49:30",11.28,33578,24776,40.3618,21.82,21.02,3.518,2.439,7.80,-62.5,1.03,0.21,7.5,93.9,9.01,14.3
"2020/12/20","02:55:30",11.27,33624,24809,40.3086,21.85,21.05,3.469,2.406,7.80,-62.6,1.27,0.26,6.5,93.6,8.98,14.3
"2020/12/20","03:01:30",11.28,33872,24998,40.0039,22.01,21.22,3.419,2.370,7.80,-62.6,1.23,0.25,5.4,93.8,8.98,14.3
"2020/12/20","03:07:29",11.30,34030,25123,39.8040,22.12,21.33,3.372,2.337,7.80,-62.6,0.98,0.20,4.9,93.7,8.97,14.2
"2020/12/20","03:13:30",11.28,33978,25076,39.8792,22.08,21.29,3.326,2.305,7.80,-62.6,1.61,0.33,5.4,93.5,8.95,14.3
"2020/12/20","03:19:30",11.26,33415,24648,40.5705,21.72,20.90,3.279,2.274,7.80,-62.6,1.14,0.24,6.8,94.1,9.03,14.3
"2020/12/20","03:25:29",11.24,32839,24208,41.3086,21.34,20.51,3.231,2.241,7.81,-62.9,1.58,0.33,7.6,94.0,9.06,14.3
"2020/12/20","03:31:30",11.20,32030,23588,42.3937,20.81,19.96,3.190,2.214,7.81,-62.9,1.43,0.30,9.1,94.6,9.15,14.3
"2020/12/20","03:37:30",11.20,31874,23473,42.6027,20.71,19.85,3.152,2.188,7.81,-62.9,1.79,0.37,11.4,94.5,9.15,14.5
"2020/12/20","03:43:30",11.19,31780,23396,42.7414,20.65,19.78,3.115,2.162,7.81,-62.9,1.85,0.38,27.4,94.4,9.15,14.3
"2020/12/20","03:49:30",11.19,31671,23315,42.8909,20.58,19.71,3.073,2.133,7.80,-62.8,1.59,0.33,1210.0,94.5,9.16,14.4
"2020/12/20","03:55:30",11.21,32194,23716,42.1659,20.92,20.07,3.037,2.108,7.80,-62.7,1.35,0.28,17.7,93.8,9.07,14.3
"2020/12/20","04:01:30",11.16,31294,23019,43.4423,20.34,19.45,3.004,2.086,7.80,-62.8,0.97,0.20,12.4,94.1,9.15,14.2
"2020/12/20","04:07:30",11.12,30883,22695,44.0619,20.07,19.17,2.962,2.057,7.81,-62.9,2.12,0.44,239.9,94.2,9.18,14.3
"2020/12/20","04:13:30",11.09,30289,22240,44.9645,19.68,18.77,2.921,2.029,7.81,-63.0,1.20,0.25,12.2,94.8,9.26,14.3
"2020/12/20","04:19:29",11.09,29502,21664,46.1604,19.17,18.24,2.880,2.002,7.81,-63.2,1.24,0.26,12.2,94.9,9.31,14.3
"2020/12/20","04:25:30",11.13,29297,21533,46.4399,19.04,18.10,2.843,1.976,7.81,-63.0,1.58,0.33,16.5,95.2,9.34,14.3
"2020/12/20","04:31:30",11.13,29049,21355,46.8274,18.88,17.93,2.803,1.948,7.81,-63.0,1.59,0.33,10.5,95.2,9.35,14.4
"2020/12/20","04:37:30",11.14,29149,21434,46.6546,18.94,18.00,2.760,1.918,7.80,-62.8,1.53,0.32,9.5,94.8,9.30,14.4
"2020/12/20","04:43:30",11.14,29316,21555,46.3936,19.05,18.11,2.723,1.893,7.80,-62.7,1.82,0.38,10.6,94.5,9.26,14.4
"2020/12/20","04:49:29",11.14,29505,21696,46.0918,19.17,18.24,2.681,1.863,7.80,-62.7,1.87,0.39,9.2,94.6,9.27,14.4
"2020/12/20","04:55:30",11.17,30592,22512,44.4203,19.88,18.98,2.649,1.840,7.80,-62.6,2.16,0.45,11.3,94.5,9.20,14.4
"2020/12/20","05:01:30",11.15,30130,22161,45.1250,19.58,18.66,2.614,1.816,7.80,-62.7,1.62,0.34,11.0,94.4,9.22,14.4
"2020/12/20","05:07:30",11.15,30153,22176,45.0932,19.59,18.68,2.580,1.792,7.80,-62.7,1.80,0.37,11.3,94.4,9.21,14.4
"2020/12/20","05:13:30",11.15,30493,22427,44.5896,19.82,18.91,2.545,1.768,7.80,-62.6,1.80,0.37,9.5,94.0,9.16,14.4
"2020/12/20","05:19:30",11.13,30541,22451,44.5420,19.85,18.94,2.527,1.755,7.80,-62.6,1.99,0.42,10.5,93.9,9.16,14.4
"2020/12/20","05:25:30",11.10,30056,22078,45.2937,19.53,18.61,2.493,1.732,7.80,-62.5,1.82,0.38,12.8,93.8,9.18,14.5
"2020/12/20","05:31:30",11.07,29728,21821,45.8268,19.32,18.39,2.468,1.715,7.80,-62.4,1.54,0.32,50.2,93.9,9.20,14.3
"2020/12/20","05:37:30",11.11,30163,22160,45.1260,19.60,18.68,2.435,1.692,7.80,-62.4,1.86,0.39,11.9,94.0,9.19,14.3
"2020/12/20","05:43:30",11.16,31025,22825,43.8121,20.16,19.27,2.400,1.666,7.79,-62.2,1.18,0.25,12.5,93.5,9.09,14.3
"2020/12/20","05:49:30",11.12,30742,22592,44.2629,19.98,19.08,2.372,1.647,7.80,-62.4,1.82,0.38,11.4,93.1,9.07,14.4
"2020/12/20","05:55:29",11.14,30782,22634,44.1807,20.00,19.10,2.347,1.630,7.80,-62.3,2.13,0.44,11.3,93.4,9.10,14.2
"2020/12/20","06:01:30",11.14,30692,22566,44.3136,19.94,19.04,2.324,1.614,7.79,-62.2,1.42,0.29,12.5,93.6,9.12,14.4
"2020/12/20","06:07:30",11.13,30404,22347,44.7484,19.76,18.85,2.301,1.598,7.79,-62.2,1.38,0.29,12.2,93.7,9.15,14.5
"2020/12/20","06:13:30",11.12,30227,22212,45.0208,19.64,18.73,2.277,1.581,7.79,-62.1,1.55,0.32,11.6,93.4,9.12,14.4
"2020/12/20","06:19:30",11.11,30123,22134,45.1788,19.58,18.66,2.254,1.566,7.79,-62.1,1.03,0.21,8.7,93.3,9.11,14.5
"2020/12/20","06:25:29",11.10,29818,21901,45.6602,19.38,18.45,2.234,1.552,7.79,-62.1,1.76,0.37,13.9,93.2,9.13,14.4
"2020/12/20","06:31:29",11.07,29397,21575,46.3505,19.10,18.16,2.212,1.537,7.79,-62.2,1.27,0.26,15.0,93.7,9.20,14.4
"2020/12/20","06:37:30",11.06,29129,21374,46.7868,18.93,17.98,2.196,1.526,7.79,-62.2,1.71,0.35,14.0,93.7,9.21,14.4
"2020/12/20","06:43:30",11.03,28430,20844,47.9760,18.47,17.51,2.181,1.516,7.80,-62.3,1.87,0.39,15.2,93.8,9.25,14.4
"2020/12/20","06:49:30",11.02,28337,20771,48.1429,18.41,17.45,2.165,1.505,7.79,-62.2,1.13,0.23,16.0,94.0,9.27,14.4
"2020/12/20","06:55:30",11.02,28227,20689,48.3349,18.34,17.38,2.149,1.495,7.79,-62.1,1.55,0.32,14.4,93.9,9.27,14.4
"2020/12/20","07:01:30",11.01,28079,20577,48.5976,18.25,17.28,2.139,1.487,7.79,-62.0,1.55,0.32,12.2,93.2,9.21,14.4
"2020/12/20","07:07:30",11.00,27802,20368,49.0974,18.07,17.09,2.134,1.484,7.79,-62.1,1.50,0.31,12.9,93.8,9.29,14.3
"2020/12/20","07:13:30",11.00,27854,20409,48.9987,18.10,17.12,2.124,1.477,7.79,-62.1,1.48,0.31,10.6,93.3,9.23,14.5
"2020/12/20","07:19:30",11.00,27698,20289,49.2876,18.00,17.02,2.125,1.478,7.79,-62.1,1.97,0.41,15.0,93.5,9.25,14.4
"2020/12/20","07:25:29",10.97,27123,19856,50.3614,17.63,16.63,2.121,1.476,7.79,-62.1,1.51,0.31,15.1,94.0,9.33,14.3
"2020/12/20","07:31:30",10.97,27062,19813,50.4731,17.59,16.59,2.121,1.475,7.79,-62.1,1.51,0.32,13.9,93.3,9.27,14.4
"2020/12/20","07:37:30",10.96,26695,19536,51.1872,17.35,16.35,2.121,1.476,7.79,-62.1,1.76,0.37,13.0,93.8,9.34,14.1
"2020/12/20","07:43:30",10.95,26433,19341,51.7041,17.18,16.17,2.128,1.481,7.79,-62.1,1.88,0.39,14.7,93.6,9.33,14.4
"2020/12/20","07:49:29",10.95,26138,19122,52.2955,16.99,15.98,2.136,1.487,7.79,-62.1,1.62,0.33,14.1,94.0,9.38,14.3
"2020/12/20","07:55:30",10.95,26106,19100,52.3570,16.96,15.95,2.144,1.493,7.79,-62.0,1.66,0.35,13.9,94.2,9.40,14.4
"2020/12/20","08:01:30",10.94,25735,18825,53.1216,16.72,15.71,2.157,1.501,7.79,-62.1,1.75,0.36,14.0,93.8,9.38,14.3
"2020/12/20","08:07:30",10.93,25473,18628,53.6828,16.55,15.53,2.174,1.514,7.79,-62.0,1.97,0.41,15.5,94.1,9.42,14.4
"2020/12/20","08:13:30",10.93,25263,18475,54.1283,16.42,15.39,2.184,1.521,7.79,-61.9,1.60,0.33,15.4,94.5,9.46,14.4
"2020/12/20","08:19:30",10.92,25040,18307,54.6249,16.27,15.25,2.193,1.527,7.79,-61.9,1.38,0.29,14.8,93.8,9.41,14.4
"2020/12/20","08:25:30",10.93,24918,18220,54.8855,16.19,15.17,2.220,1.546,7.79,-61.8,1.93,0.40,16.6,93.9,9.43,14.4
"2020/12/20","08:31:30",10.93,24810,18141,55.1248,16.12,15.09,2.254,1.570,7.79,-61.8,1.76,0.37,17.1,94.0,9.43,14.4
"2020/12/20","08:37:30",10.93,24826,18154,55.0848,16.13,15.10,2.296,1.600,7.79,-61.8,1.69,0.35,17.2,93.7,9.41,14.4
"2020/12/20","08:43:30",10.92,24749,18094,55.2677,16.08,15.05,2.343,1.632,7.79,-61.8,1.93,0.40,16.6,93.7,9.41,14.4
"2020/12/20","08:49:30",10.93,24712,18069,55.3423,16.06,15.03,2.389,1.664,7.79,-61.7,1.52,0.32,17.1,93.9,9.43,14.4
"2020/12/20","08:55:30",10.92,24667,18035,55.4487,16.03,15.00,2.445,1.703,7.79,-61.7,1.95,0.41,16.4,93.7,9.41,14.4
"2020/12/20","09:01:30",10.91,24533,17933,55.7643,15.94,14.91,2.498,1.740,7.79,-61.7,1.58,0.33,15.6,93.9,9.44,14.4
"2020/12/20","09:07:30",10.91,24501,17910,55.8357,15.92,14.89,2.559,1.782,7.79,-61.7,1.76,0.37,15.5,93.9,9.44,14.4
"2020/12/20","09:13:30",10.92,24553,17949,55.7142,15.95,14.92,2.618,1.824,7.79,-61.6,2.02,0.42,15.2,94.0,9.45,14.5
"2020/12/20","09:19:30",10.91,24419,17846,56.0343,15.87,14.83,2.676,1.864,7.79,-61.6,1.98,0.41,15.0,93.7,9.42,14.4
"2020/12/20","09:25:30",10.91,24339,17789,56.2143,15.82,14.78,2.734,1.904,7.78,-61.6,2.00,0.42,14.8,93.7,9.43,14.3
"2020/12/20","09:31:30",10.91,24317,17773,56.2652,15.80,14.77,2.789,1.943,7.78,-61.5,1.80,0.37,15.1,93.4,9.40,14.5
"2020/12/20","09:37:30",10.92,24446,17870,55.9593,15.89,14.85,2.843,1.981,7.78,-61.5,1.54,0.32,13.4,93.3,9.39,14.3
"2020/12/20","09:43:30",10.91,24436,17861,55.9884,15.88,14.85,2.899,2.020,7.78,-61.5,2.05,0.43,12.6,92.9,9.35,14.5
"2020/12/20","09:49:30",10.90,24372,17810,56.1480,15.84,14.80,2.950,2.055,7.78,-61.5,2.10,0.43,11.7,93.3,9.38,14.4
"2020/12/20","09:55:29",10.90,24357,17799,56.1834,15.83,14.79,2.997,2.088,7.78,-61.5,1.49,0.31,10.6,93.5,9.41,14.3
"2020/12/20","10:01:30",10.91,24324,17775,56.2575,15.81,14.77,3.040,2.118,7.78,-61.5,1.95,0.40,11.8,93.2,9.38,14.4
"2020/12/20","10:07:30",10.92,24626,18003,55.5465,16.00,14.97,3.076,2.142,7.77,-61.0,1.50,0.31,15.9,92.1,9.25,14.4
"2020/12/20","10:13:30",10.93,24811,18142,55.1219,16.12,15.09,3.126,2.178,7.78,-61.3,1.51,0.32,12.8,93.3,9.37,14.5
"2020/12/20","10:19:30",10.92,24653,18023,55.4848,16.02,14.99,3.172,2.210,7.78,-61.3,1.31,0.27,10.9,93.2,9.37,14.4
"2020/12/20","10:25:30",10.91,24928,18219,54.8885,16.20,15.17,3.216,2.240,7.78,-61.3,1.85,0.38,11.9,92.8,9.31,14.4
"2020/12/20","10:31:30",10.91,24846,18159,55.0700,16.15,15.12,3.258,2.269,7.78,-61.4,4.59,0.96,10.6,93.6,9.40,14.5
"2020/12/20","10:37:30",10.89,25026,18283,54.6964,16.26,15.24,3.303,2.300,7.78,-61.3,1.71,0.35,10.6,93.4,9.38,14.2
"2020/12/20","10:43:30",10.87,25102,18329,54.5595,16.31,15.29,3.344,2.329,7.78,-61.4,1.18,0.24,9.4,93.3,9.37,14.4
"2020/12/20","10:49:30",10.84,24849,18130,55.1575,16.15,15.12,3.387,2.359,7.78,-61.5,1.46,0.30,7.9,93.1,9.36,14.5
"2020/12/20","10:55:30",10.79,24977,18196,54.9577,16.23,15.20,3.430,2.389,7.78,-61.5,1.65,0.34,7.8,93.5,9.41,14.2
"2020/12/20","11:01:30",10.73,25431,18501,54.0512,16.53,15.50,3.471,2.417,7.78,-61.6,1.44,0.30,7.2,92.8,9.34,14.4
"2020/12/20","11:07:30",10.85,25599,18682,53.5270,16.63,15.61,3.512,2.445,7.78,-61.5,1.48,0.30,7.6,92.9,9.31,14.4
"2020/12/20","11:13:30",10.86,25579,18669,53.5648,16.62,15.60,3.555,2.475,7.78,-61.5,1.43,0.30,7.3,92.9,9.31,14.4
"2020/12/20","11:19:30",10.86,25516,18624,53.6940,16.58,15.56,3.596,2.503,7.78,-61.5,1.43,0.30,7.3,93.2,9.34,14.4
"2020/12/20","11:25:30",10.81,25292,18437,54.2401,16.44,15.41,3.637,2.533,7.78,-61.6,1.37,0.29,6.8,93.1,9.35,14.4
"2020/12/20","11:31:30",10.82,25070,18278,54.7096,16.29,15.26,3.678,2.562,7.78,-61.5,1.18,0.25,6.6,93.6,9.40,14.4
"2020/12/20","11:37:30",10.83,25068,18283,54.6950,16.29,15.26,3.715,2.587,7.78,-61.5,1.17,0.24,7.6,93.3,9.37,14.4
"2020/12/20","11:43:30",10.81,25368,18494,54.0726,16.48,15.46,3.752,2.612,7.78,-61.4,0.85,0.18,8.6,92.9,9.32,14.4
"2020/12/20","11:49:30",10.84,26629,19428,51.4728,17.30,16.30,3.791,2.638,7.78,-61.3,0.96,0.20,12.0,92.8,9.26,14.5
"2020/12/20","11:55:30",10.88,27287,19926,50.1862,17.73,16.74,3.826,2.661,7.78,-61.3,1.55,0.32,9.5,92.9,9.24,14.4
"2020/12/20","12:01:30",10.85,27255,19891,50.2737,17.71,16.72,3.859,2.685,7.78,-61.4,1.35,0.28,7.3,92.9,9.25,14.4
"2020/12/20","12:07:29",10.91,27196,19875,50.3157,17.67,16.68,3.892,2.708,7.78,-61.3,1.55,0.32,7.1,92.9,9.23,14.3
"2020/12/20","12:13:30",10.85,26119,19062,52.4603,16.97,15.96,3.925,2.732,7.78,-61.5,1.18,0.25,6.1,93.1,9.31,14.4
"2020/12/20","12:19:30",10.87,26171,19109,52.3316,17.01,16.00,3.951,2.750,7.78,-61.5,1.29,0.27,6.7,93.4,9.33,14.4
"2020/12/20","12:25:30",10.87,26174,19111,52.3249,17.01,16.00,3.974,2.766,7.78,-61.4,1.54,0.32,6.2,93.1,9.30,14.4
"2020/12/20","12:31:30",10.85,26332,19214,52.0457,17.11,16.10,3.996,2.781,7.78,-61.6,1.11,0.23,5.8,92.7,9.26,14.4
"2020/12/20","12:37:30",10.86,26912,19645,50.9047,17.49,16.49,4.021,2.798,7.78,-61.4,1.06,0.22,6.8,92.8,9.25,14.2
"2020/12/20","12:43:30",10.84,26736,19505,51.2692,17.37,16.37,4.048,2.817,7.78,-61.5,1.18,0.24,6.5,91.6,9.13,14.2
"2020/12/20","12:49:30",10.86,26621,19432,51.4624,17.30,16.30,4.077,2.837,7.78,-61.5,1.64,0.34,7.5,92.7,9.25,14.1
"2020/12/20","12:55:30",10.84,26578,19387,51.5804,17.27,16.27,4.105,2.856,7.78,-61.5,1.49,0.31,6.8,93.3,9.31,14.4
"2020/12/20","13:01:30",10.80,27398,19968,50.0794,17.80,16.81,4.128,2.872,7.78,-61.4,2.28,0.48,8.7,92.5,9.21,14.3
"2020/12/20","13:07:30",10.85,27904,20363,49.1091,18.13,17.15,4.149,2.885,7.78,-61.3,1.45,0.30,13.2,93.1,9.24,14.3
"2020/12/20","13:13:30",10.84,27902,20358,49.1209,18.13,17.15,4.166,2.897,7.78,-61.4,1.71,0.36,16.0,92.5,9.18,14.4
"2020/12/20","13:19:30",10.84,27926,20375,49.0785,18.15,17.17,4.183,2.909,7.78,-61.3,1.81,0.38,15.0,92.4,9.17,14.3
"2020/12/20","13:25:30",10.83,27953,20390,49.0444,18.16,17.19,4.197,2.918,7.78,-61.3,1.29,0.27,13.1,92.6,9.19,14.4
"2020/12/20","13:31:30",10.83,27988,20415,48.9834,18.19,17.21,4.213,2.929,7.78,-61.4,1.10,0.23,12.6,92.5,9.18,14.2
"2020/12/20","13:37:30",10.87,29181,21304,46.9401,18.96,18.01,4.220,2.933,7.78,-61.2,1.49,0.31,9.4,92.3,9.10,14.2
"2020/12/20","13:43:30",10.95,30262,22141,45.1658,19.67,18.75,4.230,2.938,7.78,-61.3,1.42,0.30,11.0,92.1,9.03,14.2
"2020/12/20","13:49:30",10.89,29304,21404,46.7206,19.04,18.10,4.242,2.948,7.78,-61.5,1.73,0.36,10.3,92.8,9.15,14.3
"2020/12/20","13:55:30",11.03,30654,22472,44.4994,19.92,19.01,4.253,2.953,7.77,-61.0,1.45,0.30,21.7,92.7,9.05,14.1
"2020/12/20","14:01:30",10.96,30296,22169,45.1081,19.69,18.77,4.262,2.960,7.78,-61.5,1.23,0.25,14.4,92.4,9.06,14.4
"2020/12/20","14:07:30",11.02,30813,22586,44.2753,20.02,19.12,4.271,2.965,7.78,-61.4,1.64,0.34,15.6,92.4,9.02,14.3
"2020/12/20","14:13:30",11.02,30724,22521,44.4039,19.97,19.06,4.275,2.969,7.78,-61.5,1.86,0.38,14.8,92.1,9.00,14.3
