"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","ODOsat","ODO","Battery"
"Y/M/D","HH:MM:SS","C","uS","mS","Ohm*cm","g/L","ppt","psir","meters","","mV","NTU","ug/L","RFU","%","mg/L","volts"
"2021/03/22","23:43:28",12.86,20657,15.86,63.0173,13.42,12.39,2.203,1.538,7.92,-76.9,16.7,1.75,0.36,99.5,9.73,14.5
"2021/03/22","23:49:28",12.86,20585,15.81,63.2508,13.38,12.34,2.226,1.554,7.92,-77.0,29.3,1.66,0.35,99.3,9.72,14.4
"2021/03/22","23:55:28",12.88,20432,15.70,63.6885,13.28,12.24,2.261,1.579,7.93,-77.3,15.6,1.76,0.37,99.3,9.72,14.4
"2021/03/23","00:01:29",12.87,20167,15.49,64.5445,13.10,12.07,2.297,1.604,7.92,-77.3,16.5,1.76,0.37,99.5,9.75,14.4
"2021/03/23","00:07:29",12.87,20080,15.42,64.8121,13.05,12.02,2.327,1.625,7.93,-77.5,15.8,1.74,0.36,99.4,9.74,14.4
"2021/03/23","00:13:28",12.87,19737,15.16,65.9496,12.82,11.79,2.359,1.648,7.93,-77.4,15.9,1.96,0.41,99.5,9.77,14.4
"2021/03/23","00:19:29",12.87,19823,15.23,65.6599,12.88,11.85,2.392,1.671,7.93,-77.4,16.9,1.82,0.38,99.5,9.77,14.4
"2021/03/23","00:25:29",12.87,19553,15.02,66.5583,12.70,11.67,2.426,1.694,7.93,-77.6,16.5,1.41,0.29,99.5,9.77,14.4
"2021/03/23","00:31:29",12.87,19458,14.95,66.8887,12.64,11.61,2.457,1.716,7.93,-77.6,16.3,1.75,0.36,99.4,9.77,14.4
"2021/03/23","00:37:29",12.87,19375,14.88,67.1728,12.59,11.56,2.496,1.744,7.93,-77.6,16.0,1.72,0.36,99.9,9.82,14.1
"2021/03/23","00:43:29",12.87,19310,14.83,67.4016,12.55,11.52,2.531,1.768,7.93,-77.5,15.9,1.94,0.40,99.4,9.78,14.5
"2021/03/23","00:49:29",12.86,19531,15.00,66.6482,12.69,11.66,2.575,1.798,7.93,-77.5,16.1,1.85,0.38,99.6,9.79,14.5
"2021/03/23","00:55:29",12.86,19446,14.93,66.9412,12.64,11.60,2.614,1.826,7.93,-77.5,15.7,1.86,0.39,99.4,9.77,14.5
"2021/03/23","01:01:29",12.87,19237,14.78,67.6588,12.50,11.47,2.647,1.849,7.93,-77.6,15.5,1.60,0.33,99.3,9.77,14.6
"2021/03/23","01:07:29",12.87,18948,14.55,68.6844,12.31,11.28,2.686,1.877,7.93,-77.6,15.2,1.35,0.28,99.4,9.79,14.5
"2021/03/23","01:13:29",12.87,18982,14.58,68.5649,12.33,11.30,2.724,1.903,7.93,-77.7,15.5,1.83,0.38,99.3,9.78,14.4
"2021/03/23","01:19:29",12.87,18927,14.54,68.7686,12.30,11.27,2.757,1.926,7.93,-77.7,15.3,1.65,0.34,99.2,9.77,14.5
"2021/03/23","01:25:29",12.86,19093,14.66,68.1780,12.41,11.38,2.780,1.943,7.93,-77.5,15.3,2.24,0.47,99.3,9.77,14.4
"2021/03/23","01:31:29",12.87,18892,14.51,68.8993,12.28,11.25,2.830,1.977,7.93,-77.6,16.3,1.47,0.30,99.5,9.80,14.4
"2021/03/23","01:37:29",12.87,18926,14.54,68.7721,12.30,11.27,2.872,2.007,7.93,-77.5,15.3,1.75,0.37,99.1,9.76,14.4
"2021/03/23","01:43:29",12.88,19411,14.91,67.0442,12.61,11.58,2.911,2.034,7.92,-77.3,15.5,1.63,0.34,99.2,9.75,14.4
"2021/03/23","01:49:29",12.89,19696,15.14,66.0474,12.80,11.77,2.884,2.014,7.93,-77.4,17.5,1.93,0.40,98.8,9.70,14.4
"2021/03/23","01:55:28",12.93,20182,15.53,64.3934,13.11,12.08,2.993,2.090,7.93,-77.5,21.2,1.59,0.33,99.0,9.69,14.4
"2021/03/23","02:01:28",12.95,20337,15.65,63.8772,13.21,12.18,3.045,2.126,7.93,-77.8,20.0,1.97,0.41,98.8,9.66,14.3
"2021/03/23","02:07:29",12.95,20278,15.61,64.0620,13.18,12.14,3.063,2.139,7.94,-77.9,17.7,1.85,0.38,99.7,9.76,14.4
"2021/03/23","02:13:29",12.94,20267,15.60,64.1031,13.17,12.14,3.106,2.169,7.94,-78.1,16.9,2.36,0.49,99.6,9.74,14.4
"2021/03/23","02:19:29",12.93,20128,15.48,64.5680,13.08,12.05,3.136,2.190,7.94,-78.0,15.9,1.86,0.39,99.3,9.72,14.3
"2021/03/23","02:25:29",12.93,20008,15.39,64.9581,13.00,11.97,3.178,2.219,7.94,-78.1,17.3,1.91,0.40,99.4,9.73,14.2
"2021/03/23","02:31:29",12.93,20427,15.71,63.6242,13.27,12.24,3.195,2.231,7.94,-78.4,21.3,1.92,0.40,99.4,9.72,14.3
"2021/03/23","02:37:29",12.89,20188,15.51,64.4440,13.12,12.09,3.235,2.259,7.94,-78.2,17.2,1.62,0.33,99.6,9.76,14.1
"2021/03/23","02:43:29",12.86,19913,15.29,65.3717,12.94,11.91,3.274,2.286,7.94,-78.2,17.2,2.06,0.43,99.4,9.76,14.3
"2021/03/23","02:49:29",12.83,19500,14.96,66.8178,12.67,11.64,3.306,2.310,7.94,-78.0,14.5,1.86,0.39,99.2,9.76,14.2
"2021/03/23","02:55:29",12.81,19297,14.80,67.5517,12.54,11.51,3.345,2.337,7.94,-77.9,12.8,1.68,0.35,98.8,9.73,14.3
"2021/03/23","03:01:29",12.80,19449,14.91,67.0288,12.64,11.61,3.386,2.365,7.93,-77.9,21.8,2.37,0.49,99.1,9.76,14.1
"2021/03/23","03:07:29",12.78,19798,15.17,65.8817,12.86,11.83,3.424,2.391,7.93,-77.8,23.0,2.24,0.47,99.1,9.75,14.2
"2021/03/23","03:13:29",12.77,19625,15.04,66.4794,12.75,11.72,3.458,2.416,7.93,-77.7,21.2,1.63,0.34,98.8,9.73,14.2
"2021/03/23","03:19:29",12.77,19368,14.84,67.3684,12.58,11.55,3.490,2.438,7.93,-77.8,18.3,2.06,0.43,99.0,9.76,14.2
"2021/03/23","03:25:29",12.76,19252,14.75,67.7853,12.51,11.48,3.510,2.452,7.93,-77.7,19.8,1.90,0.39,98.9,9.75,14.2
"2021/03/23","03:31:29",12.76,19075,14.61,68.4274,12.39,11.36,3.553,2.483,7.93,-77.7,17.3,2.17,0.45,99.1,9.78,14.1
"2021/03/23","03:37:29",12.75,19095,14.62,68.3703,12.41,11.38,3.580,2.501,7.93,-77.6,18.4,1.99,0.42,99.0,9.77,14.2
"2021/03/23","03:43:29",12.73,19199,14.70,68.0274,12.47,11.44,3.605,2.518,7.93,-77.8,21.2,2.09,0.43,98.2,9.69,14.3
"2021/03/23","03:49:29",12.71,19187,14.68,68.1088,12.47,11.44,3.643,2.545,7.93,-77.8,17.5,2.53,0.53,98.8,9.75,14.3
"2021/03/23","03:55:29",12.67,19890,15.20,65.7696,12.92,11.89,3.667,2.561,7.93,-77.6,15.3,1.65,0.34,98.6,9.72,14.2
"2021/03/23","04:01:29",12.66,19889,15.20,65.7854,12.92,11.89,3.700,2.584,7.93,-77.6,9.5,1.93,0.40,98.5,9.71,14.4
"2021/03/23","04:07:28",12.68,20494,15.67,63.8036,13.32,12.28,3.727,2.602,7.92,-77.2,8.8,1.71,0.35,97.9,9.62,14.2
"2021/03/23","04:13:29",12.70,20846,15.95,62.6951,13.55,12.51,3.743,2.613,7.93,-77.3,8.7,1.59,0.33,98.0,9.62,14.2
"2021/03/23","04:19:29",12.70,21084,16.13,61.9873,13.70,12.67,3.771,2.632,7.93,-77.5,9.1,1.44,0.30,98.4,9.64,14.2
"2021/03/23","04:25:29",12.66,20620,15.76,63.4458,13.40,12.37,3.781,2.640,7.93,-77.3,11.3,1.65,0.34,98.2,9.65,14.2
"2021/03/23","04:31:29",12.68,21120,16.14,61.9255,13.72,12.69,3.802,2.654,7.93,-77.5,11.1,1.74,0.36,97.9,9.60,14.1
"2021/03/23","04:37:29",12.68,21626,16.53,60.4629,14.05,13.02,3.824,2.668,7.92,-77.0,10.7,2.11,0.44,97.6,9.55,14.2
"2021/03/23","04:43:29",12.69,22535,17.23,58.0219,14.64,13.62,3.845,2.682,7.92,-77.1,13.0,1.15,0.24,97.4,9.49,14.3
"2021/03/23","04:49:29",12.67,21674,16.57,60.3488,14.08,13.05,3.869,2.699,7.93,-77.5,11.1,1.77,0.37,97.8,9.56,14.4
"2021/03/23","04:55:29",12.70,22603,17.29,57.8302,14.69,13.66,3.875,2.702,7.92,-77.3,11.1,1.75,0.36,97.3,9.48,14.3
"2021/03/23","05:01:28",12.67,22009,16.82,59.4364,14.30,13.27,3.890,2.714,7.93,-77.5,11.5,1.63,0.34,98.1,9.59,14.2
"2021/03/23","05:07:28",12.68,22447,17.16,58.2596,14.59,13.56,3.900,2.720,7.93,-77.4,10.9,1.93,0.40,97.8,9.53,14.3
"2021/03/23","05:13:29",12.72,22956,17.57,56.9094,14.92,13.89,3.924,2.736,7.92,-77.0,12.5,1.91,0.40,96.8,9.41,14.4
"2021/03/23","05:19:29",12.73,22906,17.53,57.0235,14.88,13.86,3.944,2.750,7.93,-77.6,10.4,1.95,0.41,97.7,9.50,14.4
"2021/03/23","05:25:29",12.76,23408,17.93,55.7476,15.21,14.19,3.949,2.753,7.93,-77.7,10.4,1.32,0.27,97.1,9.41,14.2
"2021/03/23","05:31:29",12.79,23998,18.40,54.3394,15.59,14.58,3.939,2.745,7.94,-78.4,9.1,1.81,0.38,98.6,9.53,14.3
"2021/03/23","05:37:29",12.81,24422,18.73,53.3694,15.87,14.86,3.931,2.739,7.95,-79.0,9.5,1.52,0.32,98.4,9.49,14.3
"2021/03/23","05:43:28",12.88,25493,19.59,51.0468,16.57,15.58,3.931,2.738,7.97,-79.7,9.4,2.38,0.50,99.2,9.51,14.4
"2021/03/23","05:49:29",12.90,26753,20.57,48.6149,17.38,16.42,3.925,2.732,7.98,-80.5,10.1,2.21,0.46,99.0,9.43,14.4
"2021/03/23","05:55:29",12.88,26101,20.05,49.8563,16.96,15.98,3.921,2.730,7.98,-80.4,9.6,1.76,0.37,99.2,9.48,14.4
"2021/03/23","06:01:29",12.89,26643,20.48,48.8223,17.31,16.35,3.918,2.727,7.98,-80.4,9.6,2.36,0.49,98.9,9.43,14.4
"2021/03/23","06:07:29",12.91,27101,20.84,47.9748,17.61,16.65,3.920,2.728,7.98,-80.3,10.6,1.87,0.39,98.5,9.38,14.4
"2021/03/23","06:13:29",12.92,27197,20.92,47.7979,17.67,16.72,3.938,2.741,7.98,-80.6,9.3,2.34,0.49,98.6,9.38,14.5
"2021/03/23","06:19:29",12.94,27916,21.48,46.5433,18.14,17.20,3.929,2.733,7.98,-80.7,9.2,1.94,0.40,98.3,9.32,14.4
"2021/03/23","06:25:29",12.96,28454,21.90,45.6429,18.49,17.56,3.927,2.731,7.99,-81.1,12.7,2.16,0.45,98.0,9.27,14.4
"2021/03/23","06:31:29",12.98,29009,22.34,44.7454,18.85,17.94,3.926,2.730,7.99,-81.2,13.3,2.35,0.49,97.4,9.18,14.4
"2021/03/23","06:37:29",12.96,28586,22.01,45.4253,18.58,17.65,3.924,2.729,8.00,-81.6,12.6,2.07,0.43,98.3,9.29,14.4
"2021/03/23","06:43:29",12.55,23535,17.93,55.7460,15.29,14.28,3.933,2.742,7.97,-79.9,8.1,2.06,0.43,98.0,9.54,14.4
"2021/03/23","06:49:29",12.92,28124,21.63,46.2177,18.28,17.34,3.923,2.728,7.99,-81.1,12.0,1.96,0.41,98.3,9.32,14.4
"2021/03/23","06:55:29",12.67,29147,22.28,44.8778,18.94,18.03,3.917,2.723,7.95,-78.8,8.9,0.84,0.17,97.3,9.23,14.5
"2021/03/23","07:01:29",12.66,29502,22.54,44.3501,19.17,18.27,3.922,2.726,7.94,-78.2,6.6,1.10,0.23,97.5,9.24,14.4
"2021/03/23","07:07:29",12.66,29579,22.60,44.2313,19.22,18.32,3.924,2.727,7.95,-78.5,6.5,1.18,0.24,97.3,9.21,14.5
"2021/03/23","07:13:29",12.68,29696,22.71,44.0326,19.30,18.40,3.927,2.729,7.94,-78.1,7.2,0.80,0.16,96.0,9.08,14.4
"2021/03/23","07:19:29",12.66,30223,23.10,43.2862,19.64,18.76,3.907,2.714,7.95,-78.6,7.4,0.21,0.04,97.9,9.25,14.4
"2021/03/23","07:25:29",12.77,30220,23.16,43.1766,19.64,18.76,3.891,2.704,7.97,-80.0,8.0,1.23,0.25,99.2,9.34,14.4
"2021/03/23","07:31:29",12.79,30170,23.13,43.2286,19.61,18.72,3.877,2.693,7.98,-80.3,7.3,1.24,0.26,99.3,9.35,14.4
"2021/03/23","07:37:28",12.76,30269,23.19,43.1121,19.67,18.79,3.865,2.685,7.97,-80.2,8.7,1.76,0.37,98.4,9.27,14.2
"2021/03/23","07:43:29",12.73,30529,23.37,42.7825,19.84,18.97,3.843,2.670,7.96,-79.6,8.4,1.18,0.25,97.6,9.19,14.4
"2021/03/23","07:49:29",12.73,30520,23.36,42.7914,19.83,18.96,3.820,2.654,7.96,-79.3,7.2,1.24,0.26,96.9,9.13,14.4
"2021/03/23","07:55:29",12.73,30692,23.49,42.5558,19.95,19.08,3.813,2.649,7.96,-79.0,8.2,1.12,0.23,96.2,9.05,14.3
"2021/03/23","08:01:29",12.73,30904,23.66,42.2590,20.08,19.22,3.806,2.643,7.96,-79.2,7.4,1.42,0.30,96.3,9.06,14.4
"2021/03/23","08:07:29",12.72,30565,23.39,42.7423,19.86,18.99,3.789,2.632,7.97,-79.7,7.2,1.25,0.26,97.7,9.20,14.4
"2021/03/23","08:13:29",12.70,30487,23.32,42.8747,19.81,18.94,3.774,2.622,7.97,-79.8,7.3,1.04,0.22,98.1,9.25,14.4
"2021/03/23","08:19:29",12.71,30577,23.39,42.7387,19.87,19.00,3.751,2.606,7.98,-80.2,7.2,1.25,0.26,98.4,9.27,14.3
"2021/03/23","08:25:29",12.73,30745,23.54,42.4799,19.98,19.11,3.725,2.587,7.98,-80.4,7.5,0.77,0.16,98.4,9.26,14.4
"2021/03/23","08:31:29",12.74,30788,23.57,42.4104,20.01,19.14,3.714,2.579,7.98,-80.3,7.0,1.05,0.22,98.3,9.25,14.4
"2021/03/23","08:37:29",12.75,30660,23.48,42.5806,19.92,19.06,3.689,2.562,7.97,-80.0,7.0,0.64,0.13,97.2,9.15,14.4
"2021/03/23","08:43:29",12.75,30734,23.54,42.4799,19.97,19.11,3.670,2.549,7.97,-79.9,6.9,0.98,0.21,97.5,9.17,14.4
"2021/03/23","08:49:29",12.74,30881,23.65,42.2826,20.07,19.21,3.654,2.538,7.96,-79.5,5.9,0.58,0.12,97.4,9.15,14.4
"2021/03/23","08:55:29",12.72,30942,23.68,42.2268,20.11,19.25,3.638,2.526,7.97,-80.0,8.1,0.76,0.16,98.2,9.23,14.4
"2021/03/23","09:01:29",12.73,31016,23.74,42.1139,20.16,19.30,3.622,2.515,7.97,-79.7,7.6,0.97,0.20,97.8,9.19,14.4
"2021/03/23","09:07:29",12.68,31061,23.75,42.1035,20.19,19.33,3.607,2.505,7.96,-79.6,7.8,0.69,0.14,97.3,9.15,14.4
"2021/03/23","09:13:29",12.68,31191,23.85,41.9216,20.27,19.42,3.591,2.494,7.97,-79.7,7.3,1.29,0.27,97.8,9.20,14.4
"2021/03/23","09:19:29",12.68,31291,23.93,41.7891,20.33,19.48,3.579,2.485,7.97,-79.7,7.3,0.93,0.19,97.5,9.16,14.4
"2021/03/23","09:25:29",12.63,31102,23.75,42.0940,20.21,19.36,3.569,2.478,7.97,-79.9,7.1,1.03,0.21,97.6,9.19,14.4
"2021/03/23","09:31:29",12.67,31172,23.83,41.9646,20.26,19.40,3.559,2.471,7.96,-79.3,7.2,0.86,0.18,97.2,9.14,14.4
"2021/03/23","09:37:28",12.65,31238,23.86,41.8951,20.30,19.45,3.540,2.458,7.96,-79.4,7.0,1.03,0.21,97.0,9.13,14.3
"2021/03/23","09:43:29",12.63,31180,23.81,41.9947,20.26,19.41,3.521,2.445,7.96,-79.4,6.8,1.01,0.21,97.0,9.13,14.4
"2021/03/23","09:49:29",12.65,31284,23.90,41.8369,20.33,19.48,3.510,2.437,7.96,-79.3,7.2,0.92,0.19,96.9,9.11,14.3
"2021/03/23","09:55:29",12.62,31141,23.77,42.0533,20.24,19.38,3.496,2.428,7.95,-78.7,6.8,1.12,0.23,96.2,9.06,14.4
"2021/03/23","10:01:29",12.62,31157,23.79,42.0300,20.25,19.39,3.482,2.418,7.94,-78.4,7.0,1.12,0.23,96.0,9.04,14.4
"2021/03/23","10:07:29",12.61,30772,23.48,42.5761,20.00,19.13,3.470,2.410,7.94,-78.1,6.4,0.87,0.18,95.9,9.05,14.4
"2021/03/23","10:13:29",12.59,30314,23.12,43.2377,19.70,18.82,3.460,2.404,7.94,-78.2,7.5,1.60,0.33,95.9,9.07,14.5
"2021/03/23","10:19:29",12.61,30380,23.18,43.1230,19.74,18.86,3.453,2.399,7.94,-78.1,8.6,1.38,0.29,96.2,9.09,14.4
"2021/03/23","10:25:29",12.60,30257,23.08,43.3118,19.66,18.78,3.448,2.395,7.94,-78.1,7.9,1.10,0.23,95.8,9.06,14.4
"2021/03/23","10:31:29",12.60,30381,23.18,43.1339,19.74,18.86,3.447,2.394,7.94,-78.1,7.9,1.63,0.34,95.4,9.01,14.5
"2021/03/23","10:37:29",12.61,30343,23.16,43.1748,19.72,18.84,3.442,2.391,7.94,-78.1,8.7,1.24,0.26,95.5,9.02,14.2
"2021/03/23","10:43:28",12.62,30358,23.17,43.1448,19.73,18.85,3.438,2.389,7.94,-78.1,8.7,1.11,0.23,95.9,9.06,14.4
"2021/03/23","10:49:29",12.62,30329,23.15,43.1821,19.71,18.83,3.438,2.388,7.94,-78.1,8.4,0.91,0.19,95.9,9.06,14.4
"2021/03/23","10:55:29",12.64,30539,23.32,42.8667,19.85,18.97,3.441,2.390,7.94,-78.2,8.3,1.24,0.25,95.8,9.04,14.2
"2021/03/23","11:01:29",12.64,30436,23.24,43.0143,19.78,18.90,3.441,2.391,7.94,-78.2,8.6,1.58,0.33,96.5,9.11,14.4
"2021/03/23","11:07:29",12.64,30567,23.35,42.8272,19.86,18.99,3.445,2.393,7.94,-78.2,7.7,1.47,0.30,96.4,9.10,14.3
"2021/03/23","11:13:29",12.64,30780,23.51,42.5275,20.00,19.14,3.453,2.398,7.94,-78.1,7.5,1.30,0.27,95.9,9.04,14.3
"2021/03/23","11:19:29",12.64,30819,23.54,42.4702,20.03,19.16,3.459,2.402,7.94,-78.0,7.0,1.29,0.27,96.0,9.04,14.3
"2021/03/23","11:25:28",12.61,30457,23.24,43.0161,19.79,18.92,3.472,2.412,7.94,-78.1,6.7,1.26,0.26,96.1,9.08,14.3
"2021/03/23","11:31:29",12.58,29909,22.81,43.8374,19.44,18.54,3.482,2.419,7.94,-78.0,6.7,1.07,0.22,95.9,9.08,14.4
"2021/03/23","11:37:29",12.55,29469,22.45,44.5256,19.15,18.24,3.504,2.435,7.94,-78.1,6.8,1.13,0.24,96.1,9.13,14.4
"2021/03/23","11:43:29",12.55,29092,22.17,45.0982,18.91,17.99,3.518,2.446,7.94,-78.1,6.6,0.88,0.18,96.8,9.21,14.4
"2021/03/23","11:49:29",12.53,28533,21.73,46.0090,18.54,17.61,3.523,2.450,7.94,-78.2,6.4,1.29,0.27,97.2,9.27,14.4
"2021/03/23","11:55:29",12.51,28499,21.70,46.0773,18.52,17.59,3.536,2.459,7.94,-78.2,6.8,0.88,0.18,96.8,9.24,14.3
"2021/03/23","12:01:29",12.54,28705,21.87,45.7122,18.65,17.73,3.552,2.469,7.94,-78.2,6.1,1.44,0.30,97.2,9.26,14.3
"2021/03/23","12:07:29",12.57,28733,21.91,45.6328,18.67,17.75,3.570,2.482,7.94,-78.2,6.2,1.28,0.27,97.0,9.24,14.3
"2021/03/23","12:13:29",12.57,28422,21.67,46.1406,18.47,17.54,3.581,2.490,7.94,-78.3,5.7,1.11,0.23,97.4,9.28,14.3
"2021/03/23","12:19:29",12.53,28268,21.53,46.4293,18.37,17.43,3.602,2.505,7.94,-78.3,5.3,1.26,0.26,97.1,9.27,14.3
"2021/03/23","12:25:29",12.58,28575,21.79,45.8740,18.57,17.64,3.626,2.521,7.94,-78.1,5.6,0.98,0.21,97.2,9.25,14.3
"2021/03/23","12:31:29",12.66,29830,22.80,43.8590,19.38,18.49,3.650,2.536,7.94,-77.9,5.6,0.93,0.19,96.7,9.15,14.3
"2021/03/23","12:37:29",12.52,28675,21.83,45.7909,18.63,17.71,3.688,2.564,7.94,-78.0,5.8,0.99,0.21,96.3,9.18,14.2
"2021/03/23","12:43:29",12.58,28662,21.86,45.7428,18.63,17.70,3.661,2.546,7.94,-78.2,5.4,0.85,0.17,97.1,9.24,14.2
"2021/03/23","12:49:29",12.52,28720,21.87,45.7153,18.66,17.74,3.714,2.582,7.94,-78.1,5.8,0.79,0.16,96.6,9.21,14.2
"2021/03/23","12:55:29",12.45,27834,21.16,47.2510,18.09,17.14,3.763,2.617,7.94,-78.2,5.7,0.92,0.19,97.2,9.32,14.2
"2021/03/23","13:01:29",12.53,28591,21.78,45.9100,18.58,17.65,3.750,2.608,7.94,-78.0,6.2,1.10,0.23,96.7,9.22,14.4
"2021/03/23","13:07:29",12.40,27413,20.81,48.0458,17.81,16.86,3.793,2.639,7.94,-78.3,6.1,1.35,0.28,96.8,9.31,14.3
"2021/03/23","13:13:29",12.44,27614,20.98,47.6489,17.94,16.99,3.814,2.654,7.94,-78.2,6.5,1.24,0.26,97.5,9.35,14.3
"2021/03/23","13:19:28",12.54,29793,22.70,44.0477,19.36,18.46,3.852,2.676,7.93,-77.4,7.3,0.65,0.13,94.9,9.00,14.3
"2021/03/23","13:25:29",12.58,29392,22.41,44.6051,19.10,18.19,3.884,2.700,7.93,-77.8,6.5,0.65,0.13,95.9,9.10,14.3
"2021/03/23","13:31:29",12.57,30167,23.00,43.4662,19.60,18.72,3.901,2.711,7.93,-77.5,7.8,1.67,0.35,94.6,8.95,14.4
"2021/03/23","13:37:29",12.57,30136,22.98,43.5142,19.58,18.70,3.925,2.727,7.93,-77.6,6.8,1.08,0.22,95.4,9.03,14.3
"2021/03/23","13:43:29",12.56,30000,22.87,43.7177,19.50,18.60,3.942,2.739,7.93,-77.6,7.1,0.58,0.12,95.4,9.04,14.3
"2021/03/23","13:49:29",12.55,30002,22.86,43.7270,19.50,18.61,3.956,2.749,7.93,-77.8,7.5,1.29,0.27,95.1,9.01,14.3
"2021/03/23","13:55:29",12.55,29778,22.69,44.0638,19.35,18.45,3.981,2.767,7.93,-77.6,7.8,1.24,0.25,94.8,8.99,14.3
"2021/03/23","14:01:29",12.54,29677,22.61,44.2246,19.29,18.38,4.002,2.781,7.93,-77.7,8.6,1.30,0.27,95.6,9.07,14.3
"2021/03/23","14:07:29",12.51,29469,22.43,44.5653,19.15,18.24,4.030,2.801,7.93,-77.5,8.8,1.08,0.22,95.6,9.09,14.3
"2021/03/23","14:13:29",12.53,29497,22.47,44.4985,19.17,18.26,4.053,2.817,7.93,-77.8,8.0,0.82,0.17,95.3,9.05,14.3
"2021/03/23","14:19:29",12.48,29473,22.42,44.5886,19.15,18.25,4.076,2.833,7.92,-77.1,12.5,0.77,0.16,94.8,9.02,14.3
"2021/03/23","14:25:29",12.50,29415,22.39,44.6615,19.12,18.21,4.103,2.851,7.93,-77.3,9.7,0.91,0.19,95.2,9.05,14.3
"2021/03/23","14:31:29",12.47,29365,22.33,44.7699,19.08,18.17,4.128,2.869,7.93,-77.3,10.8,0.94,0.19,94.9,9.03,14.4
"2021/03/23","14:37:29",12.46,29179,22.19,45.0615,18.96,18.05,4.144,2.881,7.93,-77.5,7.3,0.71,0.15,95.0,9.05,14.4
"2021/03/23","14:43:29",12.43,29126,22.13,45.1768,18.93,18.01,4.169,2.898,7.93,-77.6,7.0,1.03,0.21,95.4,9.10,14.4
"2021/03/23","14:49:29",12.43,29005,22.04,45.3719,18.85,17.93,4.184,2.908,7.93,-77.8,6.8,1.06,0.22,95.5,9.11,14.4
"2021/03/23","14:55:29",12.41,28869,21.92,45.6053,18.76,17.84,4.191,2.913,7.93,-77.7,6.4,0.89,0.18,95.6,9.13,14.5
"2021/03/23","15:01:29",12.42,28806,21.88,45.6949,18.72,17.79,4.203,2.922,7.93,-77.8,5.7,1.08,0.22,95.4,9.11,14.4
"2021/03/23","15:07:29",12.41,28742,21.82,45.8104,18.68,17.75,4.222,2.935,7.93,-77.8,5.6,0.36,0.08,95.7,9.15,14.4
"2021/03/23","15:13:29",12.37,28682,21.76,45.9450,18.64,17.71,4.224,2.937,7.94,-77.9,6.0,0.67,0.14,95.5,9.14,14.5
"2021/03/23","15:19:29",12.36,28677,21.75,45.9697,18.64,17.70,4.232,2.943,7.94,-77.9,6.3,1.08,0.22,95.7,9.16,14.4
"2021/03/23","15:25:28",12.35,28642,21.72,46.0410,18.61,17.68,4.238,2.946,7.94,-77.9,5.6,0.95,0.20,95.7,9.16,14.4
"2021/03/23","15:31:29",12.32,28653,21.71,46.0545,18.62,17.69,4.249,2.954,7.94,-78.0,5.6,0.78,0.16,95.7,9.17,14.4
"2021/03/23","15:37:29",12.31,28634,21.69,46.0960,18.61,17.68,4.251,2.956,7.94,-78.1,5.2,0.66,0.14,96.0,9.20,14.4
"2021/03/23","15:43:29",12.37,28629,21.72,46.0369,18.60,17.67,4.258,2.960,7.94,-78.2,5.6,0.42,0.09,96.0,9.18,14.1
"2021/03/23","15:49:29",12.33,28538,21.63,46.2323,18.55,17.61,4.259,2.962,7.94,-78.4,4.9,0.61,0.13,96.2,9.22,14.3
"2021/03/23","15:55:28",12.35,28556,21.65,46.1760,18.56,17.62,4.268,2.968,7.95,-78.4,5.0,1.03,0.22,96.4,9.23,14.2
"2021/03/23","16:01:29",12.34,28583,21.67,46.1406,18.57,17.64,4.274,2.972,7.95,-78.4,5.7,0.54,0.11,96.2,9.21,14.3
"2021/03/23","16:07:29",12.36,28583,21.68,46.1250,18.57,17.64,4.272,2.970,7.94,-78.2,5.9,0.98,0.21,95.9,9.18,14.3
"2021/03/23","16:13:29",12.35,28708,21.77,45.9357,18.66,17.73,4.271,2.969,7.94,-78.0,6.8,1.17,0.24,96.0,9.19,14.4
"2021/03/23","16:19:29",12.37,28835,21.88,45.7010,18.74,17.81,4.274,2.971,7.93,-77.7,11.0,0.88,0.18,95.6,9.13,14.5
"2021/03/23","16:25:28",12.55,30067,22.91,43.6394,19.54,18.65,4.270,2.967,7.93,-77.5,7.6,0.83,0.17,94.9,8.99,14.4
"2021/03/23","16:31:29",12.55,30099,22.94,43.5865,19.56,18.67,4.262,2.961,7.93,-77.5,5.8,1.16,0.24,94.9,8.99,14.4
"2021/03/23","16:37:29",12.60,30583,23.34,42.8451,19.87,19.00,4.249,2.951,7.93,-77.4,5.4,0.65,0.13,94.2,8.89,14.5
"2021/03/23","16:43:29",12.60,30521,23.29,42.9341,19.83,18.96,4.239,2.944,7.93,-77.3,3.9,0.62,0.13,93.0,8.78,14.5
"2021/03/23","16:49:29",12.62,30572,23.34,42.8371,19.87,18.99,4.214,2.927,7.92,-77.1,5.0,0.54,0.11,93.2,8.80,14.5
"2021/03/23","16:55:29",12.65,31260,23.88,41.8685,20.31,19.46,4.191,2.910,7.94,-77.9,4.2,1.30,0.27,95.0,8.93,14.5
"2021/03/23","17:01:29",12.65,31588,24.14,41.4256,20.53,19.69,4.162,2.889,7.94,-78.4,4.6,0.56,0.11,95.3,8.94,14.5
"2021/03/23","17:07:28",12.50,29538,22.48,44.4695,19.20,18.29,4.129,2.870,7.94,-78.4,7.2,0.40,0.08,96.2,9.14,14.5
