"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","ODOsat","ODO","Battery"
"2021/02/03","17:37:29",10.70,29716,21.60,46.2950,19.31,18.37,3.147,2.186,7.87,-67.2,21.9,1.30,0.27,94.7,9.35,14.3
"2021/02/03","17:43:29",10.68,29555,21.46,46.5793,19.21,18.26,3.115,2.165,7.87,-67.3,19.1,0.98,0.20,94.0,9.30,14.3
"2021/02/03","17:49:29",10.64,29064,21.09,47.4085,18.89,17.93,3.083,2.142,7.87,-67.4,18.0,0.81,0.17,94.6,9.38,14.4
"2021/02/03","17:55:29",10.62,28474,20.65,48.4218,18.50,17.53,3.052,2.121,7.87,-67.4,17.2,0.97,0.20,94.8,9.44,14.2
"2021/02/03","18:01:29",10.63,28496,20.67,48.3726,18.52,17.55,3.026,2.104,7.87,-67.3,18.2,0.64,0.13,94.5,9.41,14.4
"2021/02/03","18:07:29",10.65,28695,20.82,48.0120,18.65,17.68,2.997,2.083,7.87,-67.3,15.7,0.83,0.17,94.5,9.39,14.4
"2021/02/03","18:13:29",10.64,28523,20.70,48.3075,18.54,17.57,2.974,2.068,7.87,-67.3,18.3,1.14,0.24,94.6,9.41,14.3
"2021/02/03","18:19:29",10.65,28679,20.81,48.0345,18.64,17.67,2.945,2.047,7.87,-67.1,14.2,1.21,0.25,93.2,9.26,14.3
"2021/02/03","18:25:29",10.66,28815,20.92,47.7924,18.72,17.76,2.917,2.028,7.87,-67.1,11.9,0.20,0.04,93.3,9.27,14.4
"2021/02/03","18:31:29",10.68,28903,20.99,47.6290,18.78,17.82,2.893,2.011,7.87,-67.2,14.8,0.84,0.17,93.6,9.28,14.5
"2021/02/03","18:37:29",10.69,29099,21.14,47.2848,18.91,17.95,2.875,1.998,7.87,-67.1,14.1,0.82,0.17,93.2,9.24,14.4
"2021/02/03","18:43:29",10.69,28792,20.92,47.7991,18.71,17.75,2.854,1.983,7.87,-67.1,13.5,0.96,0.20,94.2,9.35,14.5
"2021/02/03","18:49:29",10.69,28623,20.80,48.0728,18.60,17.63,2.836,1.972,7.87,-67.2,14.9,1.10,0.23,94.3,9.36,14.4
"2021/02/03","18:55:29",10.70,28668,20.83,47.9951,18.63,17.66,2.813,1.956,7.87,-67.2,15.0,0.77,0.16,94.8,9.41,14.4
"2021/02/03","19:01:29",10.70,28642,20.81,48.0390,18.61,17.65,2.796,1.944,7.87,-67.1,13.9,0.91,0.19,94.6,9.39,14.2
"2021/02/03","19:07:29",10.70,28620,20.80,48.0739,18.60,17.63,2.779,1.932,7.87,-67.1,15.0,0.60,0.13,94.6,9.39,14.4
"2021/02/03","19:13:29",10.70,28681,20.84,47.9659,18.64,17.67,2.759,1.918,7.87,-67.1,15.0,1.28,0.27,94.7,9.39,14.4
"2021/02/03","19:19:29",10.71,28788,20.93,47.7790,18.71,17.75,2.746,1.909,7.87,-67.0,16.6,0.65,0.13,93.7,9.29,14.4
"2021/02/03","19:25:29",10.71,28704,20.87,47.9142,18.65,17.69,2.737,1.902,7.87,-67.1,17.3,0.94,0.20,94.9,9.41,14.4
"2021/02/03","19:31:29",10.71,28726,20.88,47.8750,18.67,17.70,2.727,1.896,7.87,-67.0,18.0,0.51,0.11,93.6,9.28,14.3
"2021/02/03","19:37:29",10.72,28791,20.93,47.7656,18.71,17.75,2.711,1.885,7.87,-67.0,15.5,0.43,0.09,93.1,9.24,14.4
"2021/02/03","19:43:29",10.73,28732,20.90,47.8460,18.67,17.71,2.702,1.878,7.87,-67.0,14.2,0.76,0.16,93.7,9.29,14.4
"2021/02/03","19:49:29",10.73,28563,20.77,48.1304,18.56,17.59,2.692,1.871,7.87,-67.1,15.6,0.98,0.20,94.7,9.40,14.4
"2021/02/03","19:55:29",10.72,28226,20.52,48.7178,18.34,17.37,2.685,1.867,7.87,-67.1,15.4,0.94,0.19,94.4,9.38,14.4
"2021/02/03","20:01:29",10.72,28128,20.45,48.8887,18.28,17.30,2.680,1.863,7.87,-67.1,16.1,1.00,0.21,94.9,9.43,14.5
"2021/02/03","20:07:29",10.71,27873,20.26,49.3410,18.11,17.13,2.681,1.864,7.87,-67.2,16.9,0.99,0.21,94.4,9.40,14.5
"2021/02/03","20:13:29",10.71,27666,20.11,49.7123,17.98,16.99,2.682,1.865,7.87,-67.1,16.6,0.87,0.18,94.5,9.41,14.4
"2021/02/03","20:19:29",10.70,27302,19.84,50.3850,17.74,16.75,2.691,1.872,7.87,-67.2,15.6,1.15,0.24,95.2,9.51,14.5
"2021/02/03","20:25:29",10.70,27144,19.73,50.6792,17.64,16.64,2.704,1.881,7.87,-67.1,20.5,0.17,0.03,95.0,9.49,14.4
"2021/02/03","20:31:29",10.71,26919,19.57,51.0978,17.49,16.49,2.720,1.892,7.87,-67.1,14.4,0.67,0.14,94.8,9.48,14.4
"2021/02/03","20:37:29",10.70,26937,19.58,51.0697,17.50,16.50,2.733,1.901,7.87,-67.1,15.8,0.62,0.13,94.7,9.47,14.4
"2021/02/03","20:43:29",10.72,26666,19.39,51.5609,17.33,16.32,2.752,1.915,7.87,-67.2,15.7,0.95,0.20,95.2,9.52,14.4
"2021/02/03","20:49:29",10.72,26568,19.32,51.7603,17.26,16.26,2.769,1.927,7.87,-67.1,14.8,0.82,0.17,94.5,9.46,14.4
"2021/02/03","20:55:29",10.72,26221,19.06,52.4402,17.04,16.03,2.794,1.944,7.87,-67.1,13.8,1.39,0.29,95.0,9.53,14.4
"2021/02/03","21:01:29",10.71,25912,18.84,53.0762,16.84,15.82,2.823,1.965,7.87,-67.1,14.7,1.12,0.23,95.1,9.55,14.4
"2021/02/03","21:07:29",10.72,25658,18.66,53.5845,16.67,15.65,2.851,1.985,7.87,-67.1,14.8,0.61,0.13,95.5,9.60,14.4
"2021/02/03","21:13:29",10.73,25464,18.52,53.9856,16.55,15.52,2.886,2.009,7.87,-67.0,15.0,0.56,0.11,95.2,9.57,14.5
"2021/02/03","21:19:29",10.72,25288,18.39,54.3755,16.43,15.41,2.919,2.033,7.87,-67.0,1207.8,1.12,0.23,95.2,9.58,14.4
"2021/02/03","21:25:29",10.73,25172,18.31,54.6133,16.36,15.33,2.949,2.054,7.87,-67.0,16.5,0.60,0.12,95.2,9.59,14.4
"2021/02/03","21:31:29",10.72,24986,18.17,55.0256,16.24,15.21,2.981,2.076,7.87,-67.0,14.7,0.73,0.15,95.0,9.57,14.4
"2021/02/03","21:37:29",10.74,25002,18.19,54.9665,16.25,15.22,3.019,2.102,7.87,-67.0,14.4,0.54,0.11,95.4,9.60,14.4
"2021/02/03","21:43:29",10.75,24792,18.04,55.4247,16.11,15.08,3.055,2.128,7.87,-67.0,14.8,1.27,0.26,95.8,9.65,14.3
"2021/02/03","21:49:29",10.73,24582,17.88,55.9180,15.97,14.94,3.096,2.156,7.87,-67.0,15.1,0.72,0.15,95.4,9.63,14.4
"2021/02/03","21:55:29",10.74,24337,17.71,56.4622,15.81,14.78,3.136,2.185,7.87,-67.0,14.1,0.72,0.15,95.7,9.67,14.2
"2021/02/03","22:01:29",10.73,24213,17.61,56.7706,15.73,14.69,3.178,2.214,7.87,-67.0,15.0,1.08,0.22,95.9,9.69,14.4
"2021/02/03","22:07:29",10.73,24149,17.56,56.9236,15.69,14.65,3.224,2.246,7.87,-67.0,14.4,1.14,0.24,96.0,9.70,14.4
"2021/02/03","22:13:29",10.73,24127,17.54,56.9822,15.68,14.64,3.270,2.279,7.86,-66.8,14.1,0.98,0.20,95.5,9.66,14.4
"2021/02/03","22:19:29",10.73,23865,17.36,57.5960,15.51,14.46,3.308,2.305,7.87,-67.0,14.2,0.55,0.11,95.4,9.66,14.4
"2021/02/03","22:25:29",10.74,23822,17.33,57.6917,15.48,14.44,3.346,2.331,7.86,-66.9,13.1,1.32,0.27,94.8,9.59,14.5
"2021/02/03","22:31:29",10.76,23790,17.31,57.7454,15.46,14.42,3.386,2.360,7.86,-67.0,14.6,1.43,0.30,95.6,9.67,14.2
"2021/02/03","22:37:29",10.75,23712,17.26,57.9382,15.41,14.36,3.418,2.382,7.86,-66.9,22.6,1.24,0.26,95.0,9.61,14.4
"2021/02/03","22:43:29",10.77,23766,17.30,57.7878,15.44,14.40,3.450,2.404,7.87,-67.0,13.0,0.79,0.16,95.4,9.66,14.5
"2021/02/03","22:49:29",10.82,24377,17.77,56.2560,15.84,14.80,3.479,2.423,7.86,-66.7,16.6,0.85,0.18,94.8,9.55,14.5
"2021/02/03","22:55:29",10.88,25074,18.31,54.6075,16.29,15.27,3.513,2.447,7.87,-67.1,20.8,1.30,0.27,95.5,9.59,14.5
"2021/02/03","23:01:29",10.88,24967,18.23,54.8488,16.22,15.20,3.561,2.480,7.87,-67.3,15.9,1.04,0.22,96.1,9.65,14.4
"2021/02/03","23:07:29",10.88,25048,18.29,54.6614,16.28,15.25,3.606,2.512,7.87,-67.3,18.1,0.78,0.16,94.5,9.49,14.4
"2021/02/03","23:13:29",10.89,24943,18.21,54.8885,16.21,15.18,3.645,2.539,7.87,-67.2,14.4,0.80,0.16,94.8,9.52,14.3
"2021/02/03","23:19:29",10.83,24587,17.93,55.7643,15.98,14.94,3.678,2.562,7.87,-67.3,12.3,0.79,0.16,94.9,9.56,14.4
"2021/02/03","23:25:29",10.84,24567,17.92,55.8022,15.96,14.93,3.707,2.582,7.87,-67.1,11.6,0.96,0.20,94.7,9.54,14.4
"2021/02/03","23:31:29",10.88,24748,18.07,55.3319,16.08,15.05,3.738,2.604,7.87,-67.1,10.4,0.30,0.06,94.3,9.47,14.4
"2021/02/03","23:37:29",10.89,24809,18.12,55.1843,16.12,15.09,3.773,2.628,7.87,-67.3,10.3,0.64,0.13,94.9,9.53,14.4
"2021/02/03","23:43:29",10.89,24551,17.93,55.7627,15.95,14.92,3.799,2.647,7.87,-67.3,17.3,0.84,0.17,94.9,9.54,14.4
"2021/02/03","23:49:29",10.92,24785,18.12,55.1828,16.11,15.08,3.828,2.666,7.87,-67.4,13.1,1.13,0.24,95.5,9.59,14.5
"2021/02/03","23:55:29",10.94,24779,18.12,55.1753,16.10,15.07,3.854,2.685,7.87,-67.5,9.7,0.86,0.18,96.0,9.64,14.4
"2021/02/04","00:01:29",10.92,24595,17.97,55.6204,15.98,14.95,3.882,2.704,7.88,-67.6,9.3,1.50,0.31,96.3,9.68,14.4
"2021/02/04","00:07:29",10.90,24479,17.88,55.9058,15.91,14.87,3.905,2.720,7.87,-67.5,7.5,0.83,0.17,96.7,9.73,14.4
"2021/02/04","00:13:29",10.90,24463,17.87,55.9410,15.90,14.86,3.920,2.731,7.87,-67.5,7.7,1.26,0.26,96.1,9.67,14.5
"2021/02/04","00:19:29",10.94,24529,17.94,55.7400,15.94,14.91,3.945,2.748,7.87,-67.5,8.8,0.87,0.18,96.7,9.71,14.4
"2021/02/04","00:25:29",10.94,24519,17.93,55.7643,15.93,14.90,3.969,2.765,7.88,-67.7,10.4,1.53,0.32,96.6,9.71,14.3
"2021/02/04","00:31:29",10.96,24538,17.95,55.6839,15.95,14.91,3.988,2.778,7.88,-67.8,7.5,0.84,0.17,96.9,9.74,14.4
"2021/02/04","00:37:29",10.95,24626,18.01,55.5028,16.00,14.97,4.016,2.797,7.88,-67.9,8.1,0.89,0.19,97.1,9.75,14.4
"2021/02/04","00:43:29",10.93,24549,17.95,55.7036,15.95,14.92,4.033,2.809,7.88,-67.9,8.2,0.47,0.10,97.2,9.77,14.5
"2021/02/04","00:49:29",10.96,24629,18.02,55.4863,16.00,14.97,4.039,2.814,7.88,-67.9,9.0,0.59,0.12,96.3,9.66,14.5
"2021/02/04","00:55:29",10.90,24543,17.93,55.7688,15.95,14.92,4.057,2.826,7.88,-67.9,7.5,1.24,0.26,96.7,9.73,14.5
"2021/02/04","01:01:29",10.89,24590,17.96,55.6673,15.98,14.95,4.074,2.838,7.88,-67.9,203.9,0.87,0.18,96.5,9.71,14.5
"2021/02/04","01:07:29",10.84,24759,18.06,55.3558,16.09,15.06,4.086,2.846,7.88,-67.7,7.3,0.93,0.19,96.8,9.74,14.5
"2021/02/04","01:13:29",10.83,24468,17.84,56.0374,15.90,14.86,4.098,2.855,7.87,-67.4,7.5,1.16,0.24,97.0,9.78,14.4
