"Date","Time","Temp","SpCond","Cond","Resist","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","TDS","ODOsat","ODO","Battery"
"Y/M/D","HH:MM:SS","C","uS","uS","Ohm*cm","ppt","psir","meters","","mV","NTU","ug/L","RFU","g/L","%","mg/L","volts"
"2020/12/19","02:37:30",11.50,34692,25744,38.8445,21.79,3.356,2.326,7.81,-63.2,11.9,1.73,0.36,22.55,94.5,8.98,14.2
"2020/12/19","02:43:30",11.48,34411,25523,39.1796,21.60,3.308,2.293,7.81,-63.0,12.4,1.29,0.27,22.36,94.3,8.97,14.1
"2020/12/19","02:49:30",11.45,34006,25207,39.6722,21.32,3.265,2.263,7.81,-62.9,18.6,1.58,0.33,22.10,94.4,9.01,14.2
"2020/12/19","02:55:29",11.46,34498,25578,39.0959,21.66,3.219,2.231,7.80,-62.7,16.1,1.88,0.39,22.42,94.1,8.96,14.3
"2020/12/19","03:01:29",11.45,33985,25189,39.6999,21.30,3.176,2.202,7.80,-62.7,17.0,1.94,0.40,22.09,94.0,8.97,14.4
"2020/12/19","03:07:29",11.44,33565,24872,40.2057,21.01,3.136,2.175,7.81,-62.9,11.5,1.70,0.35,21.81,93.9,8.98,14.3
"2020/12/19","03:13:29",11.45,32664,24208,41.3086,20.40,3.086,2.141,7.81,-63.1,16.4,1.71,0.35,21.23,94.8,9.10,14.2
"2020/12/19","03:19:30",11.45,32235,23890,41.8582,20.10,3.039,2.109,7.81,-63.2,14.7,1.86,0.39,20.95,95.0,9.13,14.3
"2020/12/19","03:25:30",11.46,32443,24055,41.5719,20.24,2.997,2.079,7.81,-63.2,12.5,1.69,0.35,21.08,95.2,9.14,14.4
"2020/12/19","03:31:30",11.45,32024,23736,42.1295,19.96,2.954,2.050,7.81,-63.2,25.3,1.77,0.37,20.81,94.9,9.13,14.3
"2020/12/19","03:37:29",11.45,31903,23648,42.2860,19.88,2.915,2.023,7.81,-63.1,12.2,1.86,0.39,20.73,95.2,9.16,14.2
"2020/12/19","03:43:30",11.45,32224,23887,41.8642,20.09,2.877,1.997,7.81,-63.0,12.3,1.53,0.32,20.94,95.1,9.14,14.3
"2020/12/19","03:49:29",11.45,32471,24070,41.5449,20.26,2.840,1.970,7.81,-62.9,11.9,1.72,0.36,21.10,94.8,9.10,14.3
"2020/12/19","03:55:29",11.45,32590,24156,41.3971,20.35,2.805,1.946,7.80,-62.9,17.3,1.98,0.41,21.18,94.3,9.05,14.3
"2020/12/19","04:01:29",11.45,32720,24251,41.2346,20.43,2.765,1.918,7.80,-62.8,10.3,1.73,0.36,21.26,94.1,9.03,14.2
"2020/12/19","04:07:29",11.44,32677,24216,41.2944,20.40,2.735,1.898,7.80,-62.8,10.5,1.72,0.36,21.24,94.4,9.06,14.4
"2020/12/19","04:13:29",11.45,32656,24202,41.3194,20.39,2.693,1.868,7.80,-62.8,10.3,1.24,0.26,21.22,93.9,9.01,14.3
"2020/12/19","04:19:29",11.45,32848,24348,41.0708,20.52,2.657,1.843,7.80,-62.7,12.3,2.95,0.61,21.35,94.4,9.05,14.2
"2020/12/19","04:25:29",11.44,33355,24714,40.4631,20.87,2.620,1.817,7.80,-62.6,15.0,1.00,0.21,21.68,93.7,8.97,14.3
"2020/12/19","04:31:29",11.41,33562,24852,40.2381,21.01,2.589,1.796,7.80,-62.6,23.6,1.27,0.26,21.81,93.7,8.97,14.4
"2020/12/19","04:37:29",11.41,33702,24953,40.0751,21.11,2.558,1.774,7.80,-62.4,15.1,0.98,0.20,21.90,93.5,8.93,14.4
"2020/12/19","04:43:29",11.41,33751,24988,40.0187,21.14,2.531,1.755,7.80,-62.4,17.1,1.17,0.24,21.93,93.2,8.91,14.2
"2020/12/19","04:49:29",11.41,33962,25147,39.7662,21.29,2.502,1.734,7.80,-62.3,16.7,1.30,0.27,22.07,93.6,8.94,14.4
"2020/12/19","04:55:29",11.41,33947,25134,39.7863,21.27,2.470,1.712,7.80,-62.3,16.6,1.68,0.35,22.06,93.1,8.89,14.2
"2020/12/19","05:01:29",11.41,33839,25054,39.9142,21.20,2.436,1.689,7.79,-62.2,13.1,1.27,0.26,21.99,92.9,8.87,14.4
"2020/12/19","05:07:29",11.41,33894,25095,39.8482,21.24,2.409,1.670,7.79,-61.9,22.1,1.82,0.38,22.03,93.3,8.91,14.3
"2020/12/19","05:13:29",11.40,33719,24960,40.0633,21.12,2.374,1.646,7.79,-62.2,21.9,2.38,0.50,21.91,92.8,8.88,14.3
"2020/12/19","05:19:30",11.38,33209,24570,40.7003,20.77,2.343,1.625,7.79,-62.2,23.0,1.50,0.31,21.58,93.2,8.93,14.3
"2020/12/19","05:25:30",11.37,32669,24162,41.3871,20.40,2.314,1.605,7.79,-62.1,23.1,1.76,0.37,21.23,93.5,8.99,14.3
"2020/12/19","05:31:29",11.36,32573,24088,41.5146,20.33,2.286,1.586,7.79,-62.1,25.9,1.45,0.30,21.17,93.2,8.97,14.2
"2020/12/19","05:37:29",11.36,32287,23874,41.8873,20.14,2.254,1.564,7.79,-62.1,26.6,1.93,0.40,20.98,93.1,8.97,14.2
"2020/12/19","05:43:30",11.36,32306,23887,41.8634,20.15,2.222,1.542,7.79,-62.1,26.1,1.88,0.39,20.99,93.4,8.99,14.1
"2020/12/19","05:49:30",11.35,32087,23721,42.1564,20.00,2.199,1.526,7.79,-62.1,26.6,1.50,0.31,20.85,93.3,9.00,14.3
"2020/12/19","05:55:30",11.34,31898,23578,42.4130,19.87,2.179,1.513,7.79,-62.1,25.0,1.96,0.41,20.73,93.4,9.02,14.3
"2020/12/19","06:01:30",11.32,31353,23163,43.1721,19.50,2.154,1.496,7.79,-62.2,24.0,2.01,0.42,20.38,93.3,9.03,14.2
"2020/12/19","06:07:30",11.32,31001,22900,43.6683,19.26,2.126,1.476,7.79,-62.1,23.5,1.92,0.40,20.15,93.5,9.06,14.3
"2020/12/19","06:13:29",11.31,30841,22778,43.9013,19.15,2.109,1.465,7.79,-62.1,23.4,2.18,0.45,20.04,93.6,9.08,14.3
"2020/12/19","06:19:29",11.31,30527,22542,44.3616,18.94,2.095,1.455,7.79,-62.1,22.7,1.69,0.35,19.84,93.3,9.07,14.2
"2020/12/19","06:25:30",11.30,30312,22381,44.6810,18.79,2.088,1.450,7.79,-62.1,22.2,1.64,0.34,19.70,93.5,9.09,14.4
"2020/12/19","06:31:30",11.28,29791,21986,45.4838,18.44,2.076,1.443,7.79,-62.3,21.7,1.57,0.33,19.36,93.8,9.15,14.3
"2020/12/19","06:37:30",11.28,29501,21768,45.9398,18.24,2.066,1.436,7.79,-62.3,22.5,1.81,0.38,19.17,94.2,9.19,14.2
"2020/12/19","06:43:30",11.27,29226,21562,46.3789,18.05,2.061,1.433,7.79,-62.3,24.1,3.65,0.76,18.99,93.6,9.15,14.3
"2020/12/19","06:49:30",11.27,29075,21448,46.6238,17.95,2.059,1.431,7.79,-62.2,21.3,2.16,0.45,18.89,93.9,9.19,14.3
"2020/12/19","06:55:30",11.26,28895,21314,46.9165,17.83,2.052,1.427,7.79,-62.1,22.2,2.03,0.42,18.78,93.9,9.20,14.4
"2020/12/19","07:01:29",11.26,28682,21155,47.2695,17.69,2.053,1.427,7.79,-62.1,21.3,1.89,0.39,18.64,94.0,9.22,14.3
"2020/12/19","07:07:29",11.25,28359,20911,47.8225,17.47,2.055,1.429,7.79,-62.1,21.8,1.85,0.38,18.43,94.0,9.22,14.4
"2020/12/19","07:13:30",11.24,28198,20789,48.1033,17.36,2.061,1.433,7.79,-62.1,79.8,1.74,0.36,18.32,93.8,9.22,14.3
"2020/12/19","07:19:30",11.24,28141,20746,48.2029,17.32,2.072,1.441,7.79,-62.1,22.8,1.68,0.35,18.29,93.9,9.23,14.5
"2020/12/19","07:25:30",11.23,27978,20620,48.4963,17.21,2.089,1.453,7.79,-62.1,24.2,1.97,0.41,18.18,94.0,9.24,14.5
"2020/12/19","07:31:29",11.23,27894,20558,48.6437,17.16,2.109,1.467,7.79,-62.1,22.3,2.64,0.55,18.13,94.1,9.26,14.4
"2020/12/19","07:37:29",11.22,27662,20384,49.0585,17.00,2.133,1.484,7.79,-62.1,20.9,1.88,0.39,17.98,93.9,9.25,14.4
"2020/12/19","07:43:29",11.21,27505,20261,49.3565,16.89,2.164,1.505,7.79,-62.1,20.2,1.90,0.39,17.87,94.0,9.27,14.2
"2020/12/19","07:49:29",11.22,27332,20136,49.6617,16.78,2.199,1.530,7.79,-62.0,22.3,2.21,0.46,17.76,94.1,9.29,14.4
"2020/12/19","07:55:29",11.20,27094,19955,50.1125,16.62,2.236,1.556,7.79,-62.0,19.5,1.95,0.40,17.61,93.8,9.27,14.4
"2020/12/19","08:01:29",11.19,26831,19756,50.6179,16.44,2.271,1.580,7.79,-62.0,20.6,1.82,0.38,17.44,93.9,9.29,14.3
"2020/12/19","08:07:30",11.20,26792,19730,50.6830,16.42,2.339,1.628,7.79,-62.0,22.1,1.81,0.38,17.41,93.9,9.29,14.4
"2020/12/19","08:13:30",11.19,26606,19588,51.0506,16.29,2.399,1.669,7.79,-62.0,20.6,2.14,0.45,17.29,94.1,9.32,14.4
"2020/12/19","08:19:30",11.18,26514,19516,51.2397,16.23,2.459,1.711,7.79,-62.0,22.0,2.52,0.52,17.23,94.0,9.32,14.3
"2020/12/19","08:25:30",11.18,26352,19397,51.5544,16.12,2.519,1.753,7.79,-62.0,23.6,2.35,0.49,17.12,94.1,9.33,14.4
"2020/12/19","08:31:29",11.18,26207,19287,51.8481,16.03,2.583,1.798,7.79,-62.0,23.9,2.28,0.48,17.03,94.0,9.33,14.3
"2020/12/19","08:37:30",11.17,26154,19245,51.9612,15.99,2.647,1.843,7.79,-61.9,22.9,2.15,0.45,17.00,94.2,9.35,14.4
"2020/12/19","08:43:30",11.16,25982,19115,52.3142,15.88,2.711,1.887,7.79,-62.0,20.5,2.06,0.43,16.88,94.1,9.35,14.4
"2020/12/19","08:49:30",11.16,25934,19076,52.4214,15.84,2.771,1.929,7.79,-62.0,19.2,1.56,0.32,16.85,94.1,9.36,14.4
"2020/12/19","08:55:30",11.15,25834,19002,52.6261,15.78,2.832,1.972,7.79,-61.9,19.0,2.02,0.42,16.79,94.2,9.36,14.4
"2020/12/19","09:01:30",11.15,25685,18889,52.9417,15.68,2.907,2.024,7.79,-61.9,17.7,2.33,0.48,16.69,93.8,9.33,14.5
"2020/12/19","09:07:30",11.15,25671,18879,52.9691,15.67,2.968,2.066,7.79,-61.8,16.8,2.02,0.42,16.68,94.0,9.35,14.4
"2020/12/19","09:13:30",11.14,25551,18786,53.2307,15.59,2.975,2.071,7.79,-61.9,15.8,1.62,0.33,16.60,94.1,9.37,14.4
"2020/12/19","09:19:30",11.14,25567,18798,53.1975,15.60,3.064,2.133,7.79,-61.8,74.8,1.98,0.41,16.61,93.6,9.32,14.4
"2020/12/19","09:25:29",11.13,25429,18691,53.5019,15.51,3.109,2.164,7.79,-61.8,15.1,1.66,0.35,16.52,94.0,9.37,14.2
"2020/12/19","09:31:30",11.12,25742,18919,52.8570,15.72,3.147,2.191,7.78,-61.6,13.3,1.74,0.36,16.73,93.7,9.33,14.5
"2020/12/19","09:37:30",11.11,26231,19274,51.8822,16.04,3.195,2.224,7.78,-61.5,14.3,1.93,0.40,17.05,93.2,9.26,14.5
"2020/12/19","09:43:29",11.11,26500,19469,51.3643,16.22,3.239,2.254,7.79,-61.8,12.1,1.51,0.32,17.22,93.6,9.29,14.5
"2020/12/19","09:49:29",11.12,26678,19606,51.0049,16.34,3.282,2.284,7.79,-61.7,11.3,1.34,0.28,17.34,93.4,9.26,14.4
"2020/12/19","09:55:29",11.12,26673,19602,51.0163,16.34,3.327,2.315,7.79,-61.8,12.5,1.80,0.37,17.33,93.3,9.25,14.5
"2020/12/19","10:01:29",11.14,26687,19620,50.9680,16.35,3.371,2.346,7.79,-61.8,15.1,1.62,0.34,17.34,93.6,9.28,14.5
"2020/12/19","10:07:30",11.12,26719,19638,50.9212,16.37,3.427,2.385,7.79,-61.7,10.4,1.63,0.34,17.36,93.6,9.28,14.4
"2020/12/19","10:13:30",11.13,26563,19527,51.2115,16.26,3.455,2.404,7.79,-61.8,10.4,1.88,0.39,17.26,93.9,9.32,14.4
"2020/12/19","10:19:29",11.12,26388,19393,51.5661,16.15,3.498,2.434,7.79,-61.8,8.9,1.33,0.28,17.15,93.4,9.27,14.3
"2020/12/19","10:25:30",11.10,26238,19272,51.8875,16.05,3.544,2.467,7.79,-62.0,9.1,1.67,0.35,17.05,93.5,9.30,14.4
"2020/12/19","10:31:30",11.11,26267,19298,51.8192,16.06,3.590,2.499,7.79,-61.8,9.5,1.78,0.37,17.07,93.8,9.32,14.4
"2020/12/19","10:37:30",11.12,26209,19261,51.9190,16.03,3.632,2.528,7.79,-61.8,9.6,1.53,0.32,17.03,93.8,9.32,14.4
"2020/12/19","10:43:29",11.09,26001,19092,52.3785,15.89,3.669,2.554,7.79,-61.8,8.5,1.69,0.35,16.90,93.7,9.32,14.3
"2020/12/19","10:49:30",11.06,25884,18993,52.6505,15.81,3.714,2.586,7.79,-61.8,8.2,1.77,0.37,16.82,93.7,9.34,14.4
"2020/12/19","10:55:30",11.04,25858,18962,52.7359,15.79,3.762,2.619,7.79,-61.8,8.0,1.76,0.37,16.80,93.9,9.36,14.4
"2020/12/19","11:01:29",11.06,26525,19460,51.3875,16.24,3.805,2.648,7.78,-61.6,24.5,1.76,0.37,17.24,93.4,9.28,14.3
"2020/12/19","11:07:29",11.07,27289,20029,49.9268,16.75,3.836,2.668,7.78,-61.6,16.7,1.72,0.36,17.73,93.3,9.24,14.4
"2020/12/19","11:13:29",11.09,27767,20388,49.0480,17.07,3.863,2.687,7.78,-61.5,17.7,1.71,0.35,18.04,93.1,9.20,14.4
"2020/12/19","11:19:30",11.07,28105,20628,48.4768,17.29,3.897,2.710,7.78,-61.5,13.9,1.82,0.38,18.26,93.2,9.19,14.4
"2020/12/19","11:25:30",11.16,29017,21349,46.8403,17.91,3.931,2.732,7.78,-61.4,13.4,1.24,0.26,18.86,93.2,9.14,14.4
"2020/12/19","11:31:30",11.17,28614,21054,47.4975,17.64,3.961,2.754,7.78,-61.5,10.1,1.27,0.26,18.59,93.3,9.17,14.5
"2020/12/19","11:37:30",11.17,28267,20802,48.0728,17.41,3.987,2.772,7.78,-61.5,9.0,1.75,0.37,18.37,93.2,9.17,14.4
"2020/12/19","11:43:30",11.16,27914,20535,48.6969,17.17,4.014,2.791,7.78,-61.6,7.4,1.90,0.40,18.14,93.1,9.17,14.4
"2020/12/19","11:49:29",11.11,27760,20394,49.0351,17.06,4.037,2.808,7.78,-61.6,7.6,1.69,0.35,18.04,93.5,9.23,14.2
"2020/12/19","11:55:30",11.10,27992,20560,48.6391,17.22,4.061,2.824,7.78,-61.6,7.2,1.95,0.40,18.19,93.3,9.20,14.4
"2020/12/19","12:01:29",11.11,28280,20777,48.1304,17.41,4.091,2.844,7.78,-61.6,8.9,1.85,0.38,18.38,93.4,9.20,14.4
"2020/12/19","12:07:29",11.11,28605,21019,47.5770,17.63,4.115,2.861,7.78,-61.5,10.7,1.80,0.37,18.59,93.1,9.16,14.4
"2020/12/19","12:13:29",11.10,28795,21152,47.2760,17.76,4.138,2.876,7.78,-61.4,10.8,1.92,0.40,18.71,92.8,9.12,14.4
"2020/12/19","12:19:29",11.12,28781,21149,47.2837,17.75,4.168,2.897,7.78,-61.5,10.8,1.54,0.32,18.70,92.9,9.13,14.3
"2020/12/19","12:25:30",11.12,28962,21284,46.9843,17.87,4.187,2.911,7.78,-61.5,11.3,1.83,0.38,18.82,92.6,9.09,14.4
"2020/12/19","12:31:30",11.12,29032,21337,46.8671,17.92,4.199,2.919,7.78,-61.5,10.5,1.31,0.27,18.87,92.7,9.10,14.3
"2020/12/19","12:37:30",11.11,29037,21335,46.8703,17.92,4.214,2.929,7.78,-61.3,11.1,1.68,0.35,18.87,92.7,9.10,14.4
"2020/12/19","12:43:30",11.12,29112,21393,46.7451,17.97,4.224,2.936,7.78,-61.3,10.3,1.19,0.25,18.92,92.6,9.08,14.5
"2020/12/19","12:49:30",11.14,29305,21546,46.4125,18.10,4.236,2.943,7.78,-61.4,11.6,1.67,0.35,19.04,92.7,9.08,14.4
"2020/12/19","12:55:30",11.15,30153,22176,45.0942,18.68,4.244,2.948,7.78,-61.3,10.0,1.17,0.24,19.60,92.6,9.04,14.3
"2020/12/19","13:01:30",11.18,30636,22548,44.3491,19.01,4.257,2.956,7.78,-61.3,14.0,1.25,0.26,19.91,92.4,9.00,14.4
"2020/12/19","13:07:30",11.21,30878,22744,43.9683,19.17,4.266,2.962,7.78,-61.2,13.7,1.55,0.32,20.07,92.4,8.98,14.3
"2020/12/19","13:13:29",11.20,30865,22731,43.9919,19.16,4.276,2.969,7.78,-61.3,11.4,1.44,0.30,20.06,92.1,8.95,14.3
"2020/12/19","13:19:29",11.23,31201,22996,43.4856,19.39,4.286,2.976,7.78,-61.2,16.3,1.45,0.30,20.28,92.0,8.92,14.3
"2020/12/19","13:25:30",11.28,31792,23458,42.6302,19.79,4.291,2.978,7.78,-61.2,17.1,1.60,0.33,20.66,91.9,8.89,14.3
"2020/12/19","13:31:30",11.26,31664,23356,42.8147,19.71,4.300,2.985,7.78,-61.3,20.6,2.14,0.45,20.58,92.1,8.92,14.4
"2020/12/19","13:37:29",11.28,31896,23537,42.4869,19.87,4.305,2.988,7.78,-61.3,22.2,1.52,0.32,20.73,92.3,8.92,14.3
"2020/12/19","13:43:29",11.29,31975,23602,42.3700,19.92,4.312,2.992,7.78,-61.3,18.5,1.86,0.38,20.78,91.8,8.87,14.4
"2020/12/19","13:49:29",11.30,32274,23826,41.9706,20.12,4.310,2.991,7.78,-61.3,21.9,1.73,0.36,20.97,92.0,8.87,14.3
"2020/12/19","13:55:29",11.31,32480,23987,41.6895,20.27,4.307,2.988,7.78,-61.3,25.1,2.05,0.43,21.11,92.0,8.86,14.3
"2020/12/19","14:01:29",11.30,32579,24057,41.5685,20.33,4.302,2.984,7.78,-61.4,27.4,1.29,0.27,21.17,91.8,8.84,14.3
"2020/12/19","14:07:30",11.31,32945,24333,41.0972,20.58,4.293,2.978,7.78,-61.3,25.2,1.43,0.30,21.41,92.0,8.85,14.4
"2020/12/19","14:13:30",11.31,33091,24441,40.9149,20.68,4.276,2.965,7.78,-61.4,23.6,1.96,0.41,21.50,91.8,8.82,14.3
"2020/12/19","14:19:29",11.32,33360,24645,40.5761,20.87,4.265,2.958,7.78,-61.4,25.6,1.42,0.30,21.68,91.7,8.80,14.2
"2020/12/19","14:25:30",11.34,33958,25098,39.8435,21.28,4.250,2.947,7.78,-61.4,26.4,1.87,0.39,22.07,91.6,8.76,14.3
"2020/12/19","14:31:29",11.35,34205,25286,39.5473,21.45,4.237,2.937,7.78,-61.3,61.3,1.71,0.36,22.23,91.7,8.76,14.2
"2020/12/19","14:37:30",11.34,34209,25287,39.5466,21.45,4.219,2.925,7.78,-61.4,26.3,1.91,0.40,22.23,91.6,8.75,14.3
"2020/12/19","14:43:29",11.34,34147,25238,39.6231,21.41,4.197,2.909,7.78,-61.5,22.8,1.50,0.31,22.19,92.0,8.79,14.1
"2020/12/19","14:49:30",11.34,34239,25306,39.5160,21.47,4.176,2.895,7.78,-61.5,23.8,1.60,0.33,22.25,91.4,8.73,14.3
"2020/12/19","14:55:30",11.35,34540,25534,39.1639,21.68,4.163,2.885,7.78,-61.5,21.1,1.54,0.32,22.45,91.7,8.75,14.3
"2020/12/19","15:01:30",11.33,34283,25334,39.4726,21.50,4.135,2.866,7.78,-61.5,21.1,1.22,0.25,22.28,92.1,8.80,14.4
"2020/12/19","15:07:29",11.34,34582,25559,39.1250,21.71,4.118,2.854,7.78,-61.4,15.5,1.06,0.22,22.47,91.9,8.76,14.3
"2020/12/19","15:13:29",11.33,34601,25564,39.1175,21.72,4.089,2.834,7.78,-61.5,21.8,3.25,0.68,22.49,91.5,8.73,14.2
"2020/12/19","15:19:30",11.20,34040,25071,39.8870,21.33,4.060,2.815,7.78,-61.6,15.1,0.86,0.18,22.12,92.0,8.82,14.3
"2020/12/19","15:25:30",11.24,34158,25178,39.7176,21.41,4.038,2.799,7.78,-61.5,15.4,1.48,0.31,22.20,91.9,8.80,14.3
"2020/12/19","15:31:29",11.26,34494,25445,39.3007,21.65,4.005,2.776,7.78,-61.6,15.3,1.39,0.29,22.42,91.5,8.75,14.3
"2020/12/19","15:37:29",11.22,34525,25441,39.3067,21.67,3.971,2.752,7.79,-61.7,12.7,1.03,0.21,22.44,91.8,8.78,14.3
"2020/12/19","15:43:30",11.21,34701,25560,39.1242,21.79,3.935,2.727,7.79,-61.9,11.2,1.34,0.28,22.55,92.1,8.81,14.3
"2020/12/19","15:49:30",11.19,34803,25620,39.0318,21.86,3.903,2.705,7.79,-62.0,10.1,1.54,0.32,22.62,92.4,8.84,14.3
"2020/12/19","15:55:29",11.18,34855,25657,38.9753,21.89,3.864,2.678,7.79,-62.0,9.5,1.29,0.27,22.65,92.1,8.80,14.3
"2020/12/19","16:01:30",11.18,34802,25616,39.0377,21.86,3.831,2.655,7.79,-62.0,9.3,1.18,0.25,22.62,92.7,8.87,14.2
"2020/12/19","16:07:29",11.19,34795,25617,39.0370,21.85,3.797,2.631,7.79,-62.0,9.4,1.81,0.38,22.61,92.9,8.88,14.3
"2020/12/19","16:13:29",11.20,34975,25757,38.8246,21.98,3.763,2.607,7.79,-62.0,9.4,1.19,0.25,22.73,92.8,8.86,14.3
"2020/12/19","16:19:29",11.21,34968,25755,38.8268,21.97,3.727,2.583,7.79,-61.9,11.1,1.00,0.21,22.72,92.6,8.84,14.3
"2020/12/19","16:25:29",11.22,35103,25862,38.6670,22.06,3.696,2.561,7.79,-61.8,13.4,1.03,0.21,22.81,92.4,8.82,14.3
"2020/12/19","16:31:29",11.21,34967,25754,38.8283,21.97,3.672,2.544,7.79,-61.8,13.3,2.02,0.42,22.72,92.6,8.85,14.3
"2020/12/19","16:37:29",11.22,34847,25674,38.9494,21.89,3.642,2.523,7.79,-61.8,13.1,0.84,0.17,22.65,92.2,8.81,14.3
"2020/12/19","16:43:29",11.22,34668,25545,39.1467,21.77,3.612,2.503,7.79,-61.8,12.7,1.47,0.30,22.53,92.6,8.85,14.3
"2020/12/19","16:49:29",11.23,34641,25531,39.1676,21.75,3.579,2.481,7.79,-61.8,13.0,0.67,0.14,22.51,92.1,8.80,14.3
"2020/12/19","16:55:29",11.22,34160,25167,39.7338,21.42,3.549,2.460,7.79,-61.8,18.7,1.54,0.32,22.20,92.1,8.83,14.3
"2020/12/19","17:01:29",11.23,34478,25413,39.3505,21.63,3.523,2.442,7.79,-61.8,30.8,1.45,0.30,22.41,92.2,8.82,14.2
"2020/12/19","17:07:29",11.23,34312,25288,39.5443,21.52,3.494,2.422,7.79,-61.9,22.8,1.65,0.34,22.30,92.4,8.84,14.2
"2020/12/19","17:13:29",11.15,33426,24583,40.6793,20.91,3.471,2.407,7.79,-62.0,24.2,1.86,0.38,21.72,92.6,8.91,14.3
"2020/12/19","17:19:30",11.11,32727,24047,41.5854,20.43,3.444,2.389,7.79,-62.0,23.1,1.75,0.37,21.27,93.1,9.00,14.3
"2020/12/19","17:25:30",11.13,32573,23942,41.7677,20.32,3.421,2.374,7.79,-62.1,18.8,1.63,0.34,21.17,93.1,9.00,14.3
"2020/12/19","17:31:30",11.12,32429,23831,41.9629,20.23,3.401,2.360,7.79,-62.1,15.6,1.51,0.32,21.07,92.9,8.99,14.3
"2020/12/19","17:37:30",11.11,32446,23841,41.9448,20.24,3.380,2.345,7.79,-62.1,15.0,1.40,0.29,21.09,92.8,8.98,14.1
"2020/12/19","17:43:30",11.13,32106,23600,42.3735,20.01,3.366,2.336,7.79,-62.1,14.4,1.25,0.26,20.86,93.3,9.04,14.3
"2020/12/19","17:49:30",11.12,31992,23514,42.5284,19.93,3.340,2.318,7.79,-62.0,17.8,1.76,0.37,20.79,93.2,9.03,14.3
"2020/12/19","17:55:29",11.08,31526,23145,43.2058,19.61,3.319,2.304,7.79,-62.0,20.8,1.76,0.37,20.49,93.0,9.05,14.3
"2020/12/19","18:01:29",11.08,31485,23114,43.2642,19.58,3.303,2.293,7.79,-62.0,19.4,1.51,0.32,20.46,92.9,9.03,14.3
"2020/12/19","18:07:29",11.08,31465,23099,43.2916,19.57,3.291,2.284,7.79,-62.0,18.8,1.76,0.37,20.45,93.2,9.07,14.3
"2020/12/19","18:13:30",11.10,31569,23188,43.1248,19.64,3.279,2.276,7.79,-62.0,17.4,1.34,0.28,20.52,93.1,9.04,14.3
"2020/12/19","18:19:30",11.08,31151,22868,43.7298,19.35,3.277,2.275,7.79,-62.0,15.6,1.59,0.33,20.24,93.0,9.06,14.1
"2020/12/19","18:25:29",11.06,30651,22490,44.4647,19.01,3.273,2.273,7.79,-62.1,15.4,1.94,0.40,19.92,93.5,9.13,14.3
"2020/12/19","18:31:30",11.08,30645,22496,44.4521,19.01,3.275,2.274,7.79,-62.1,15.3,1.44,0.30,19.91,93.0,9.07,14.3
"2020/12/19","18:37:29",11.09,30907,22697,44.0581,19.19,3.278,2.276,7.79,-62.0,14.7,1.97,0.41,20.09,93.0,9.06,14.3
"2020/12/19","18:43:29",11.09,30668,22522,44.4010,19.03,3.286,2.282,7.79,-62.0,13.0,1.42,0.30,19.93,93.2,9.09,14.2
"2020/12/19","18:49:29",11.11,30725,22572,44.3021,19.06,3.290,2.285,7.79,-62.0,12.3,1.37,0.29,19.97,93.2,9.09,14.3
"2020/12/19","18:55:29",11.11,30568,22457,44.5294,18.96,3.297,2.289,7.79,-62.0,11.2,1.35,0.28,19.86,93.2,9.09,14.3
"2020/12/19","19:01:30",11.13,30814,22649,44.1522,19.13,3.306,2.296,7.79,-62.0,11.9,2.00,0.42,20.02,93.1,9.07,14.3
"2020/12/19","19:07:30",11.10,30510,22411,44.6206,18.92,3.314,2.302,7.79,-62.0,11.2,1.29,0.27,19.83,93.2,9.10,14.3
"2020/12/19","19:13:30",11.11,30396,22329,44.7846,18.84,3.327,2.311,7.79,-62.0,11.2,2.29,0.48,19.75,92.9,9.07,14.4
"2020/12/19","19:19:30",11.12,30646,22524,44.3962,19.01,3.335,2.316,7.79,-62.0,10.9,1.98,0.41,19.92,93.1,9.08,14.3
"2020/12/19","19:25:30",11.15,30840,22681,44.0894,19.14,3.348,2.325,7.79,-62.0,10.8,1.20,0.25,20.04,93.3,9.08,14.4
"2020/12/19","19:31:29",11.15,30762,22626,44.1969,19.09,3.361,2.334,7.79,-62.0,10.0,1.70,0.35,19.99,93.3,9.09,14.4
"2020/12/19","19:37:29",11.16,30782,22645,44.1607,19.10,3.376,2.344,7.79,-62.1,9.2,1.24,0.26,20.00,93.4,9.09,14.3
"2020/12/19","19:43:29",11.16,30858,22703,44.0468,19.16,3.393,2.356,7.79,-62.1,8.7,1.60,0.33,20.05,93.5,9.10,14.3
"2020/12/19","19:49:30",11.17,30992,22807,43.8459,19.25,3.411,2.368,7.79,-62.0,8.6,1.36,0.28,20.14,93.0,9.05,14.3
