"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","ODOsat","ODO","Battery"
"2021/02/15","22:55:29",12.14,26005,19.61,50.9719,16.90,15.91,4.356,3.032,7.84,-68.5,9.5,1.97,0.41,80.2,7.80,14.4
"2021/02/15","23:01:29",12.13,26017,19.62,50.9668,16.91,15.92,4.351,3.029,7.84,-68.7,7.8,1.62,0.33,80.4,7.81,14.4
"2021/02/15","23:07:29",12.11,25988,19.59,51.0443,16.89,15.90,4.353,3.031,7.85,-68.7,6.7,1.90,0.40,79.8,7.76,14.4
"2021/02/15","23:13:29",12.13,26303,19.83,50.4073,17.09,16.11,4.356,3.032,7.85,-68.8,6.8,1.91,0.40,80.7,7.83,14.5
"2021/02/15","23:19:29",12.21,25990,19.63,50.9212,16.89,15.90,4.354,3.031,7.85,-69.2,6.5,2.08,0.43,80.7,7.84,14.4
"2021/02/15","23:25:29",12.27,25789,19.52,51.2268,16.76,15.77,4.348,3.027,7.86,-69.4,5.6,2.07,0.43,80.7,7.82,14.4
"2021/02/15","23:31:29",12.28,25909,19.61,50.9807,16.84,15.85,4.336,3.019,7.86,-69.5,5.6,2.05,0.43,80.8,7.84,14.4
"2021/02/15","23:37:29",12.28,26042,19.71,50.7269,16.92,15.94,4.323,3.010,7.86,-69.5,5.6,1.93,0.40,81.7,7.92,14.4
"2021/02/15","23:43:29",12.24,26410,19.97,50.0721,17.16,16.18,4.311,3.001,7.86,-69.3,6.7,2.00,0.42,79.6,7.71,14.4
"2021/02/15","23:49:29",12.24,26285,19.88,50.2984,17.08,16.10,4.294,2.989,7.86,-69.4,5.6,1.76,0.37,80.5,7.80,14.4
"2021/02/15","23:55:29",12.22,26515,20.04,49.8940,17.23,16.25,4.282,2.980,7.86,-69.5,6.4,1.82,0.38,80.2,7.77,14.5
"2021/02/16","00:01:29",12.26,26220,19.84,50.4011,17.04,16.05,4.266,2.970,7.86,-69.6,5.7,2.15,0.45,80.2,7.77,14.4
"2021/02/16","00:07:29",12.24,26719,20.20,49.4937,17.36,16.39,4.243,2.953,7.86,-69.5,6.5,2.44,0.51,79.6,7.70,14.4
"2021/02/16","00:13:29",12.24,27071,20.47,48.8491,17.59,16.62,4.219,2.936,7.86,-69.6,6.6,1.87,0.39,79.5,7.68,14.4
"2021/02/16","00:19:29",12.28,27150,20.55,48.6518,17.64,16.68,4.202,2.923,7.86,-69.8,6.5,2.11,0.44,81.2,7.83,14.4
"2021/02/16","00:25:29",12.32,27277,20.66,48.3817,17.73,16.76,4.177,2.907,7.87,-70.0,6.6,2.25,0.47,80.9,7.79,14.3
"2021/02/16","00:31:29",12.34,27482,20.83,47.9951,17.86,16.90,4.156,2.891,7.87,-70.1,6.6,2.36,0.49,81.1,7.80,14.3
"2021/02/16","00:37:29",12.35,27616,20.94,47.7456,17.95,16.99,4.116,2.863,7.87,-70.3,6.2,2.23,0.46,81.2,7.81,14.4
"2021/02/16","00:43:29",12.35,27580,20.91,47.8046,17.92,16.97,4.092,2.846,7.88,-70.4,6.4,2.55,0.53,81.3,7.82,14.5
"2021/02/16","00:49:29",12.38,27701,21.02,47.5604,18.00,17.05,4.063,2.826,7.88,-70.6,6.3,2.78,0.58,81.0,7.77,14.3
"2021/02/16","00:55:29",12.39,27969,21.23,47.0967,18.18,17.23,4.030,2.803,7.88,-70.6,6.7,2.25,0.47,81.5,7.81,14.2
"2021/02/16","01:01:29",12.37,28004,21.24,47.0663,18.20,17.25,3.999,2.781,7.88,-70.4,6.4,2.25,0.47,80.4,7.72,14.3
"2021/02/16","01:07:29",12.35,27696,21.00,47.6057,18.00,17.04,3.953,2.750,7.87,-70.4,6.1,2.18,0.45,80.9,7.77,14.3
"2021/02/16","01:13:29",12.31,28944,21.92,45.6023,18.81,17.88,3.903,2.713,7.87,-69.9,9.0,1.87,0.39,81.0,7.75,14.3
"2021/02/16","01:19:29",12.31,29662,22.47,44.4975,19.28,18.37,3.862,2.684,7.87,-69.9,7.0,1.86,0.38,80.6,7.68,14.4
"2021/02/16","01:25:29",12.26,30036,22.72,43.9966,19.52,18.62,3.813,2.649,7.87,-69.9,8.1,2.11,0.44,80.8,7.70,14.4
"2021/02/16","01:31:29",12.28,29548,22.36,44.7044,19.20,18.29,3.769,2.619,7.86,-69.8,6.2,2.44,0.51,80.1,7.65,14.4
"2021/02/16","01:37:29",12.28,29670,22.46,44.5236,19.28,18.37,3.726,2.589,7.87,-69.9,5.3,1.51,0.31,80.4,7.68,14.4
"2021/02/16","01:43:29",12.29,29137,22.06,45.3257,18.93,18.01,3.676,2.555,7.87,-70.3,7.3,1.80,0.37,80.8,7.73,14.3
"2021/02/16","01:49:29",12.19,28425,21.46,46.5814,18.47,17.53,3.619,2.517,7.87,-70.1,8.0,1.67,0.35,80.8,7.77,14.3
"2021/02/16","01:55:29",12.14,28425,21.44,46.6376,18.47,17.53,3.569,2.482,7.86,-69.8,9.7,1.08,0.22,80.4,7.74,14.1
"2021/02/16","02:01:29",12.09,28288,21.31,46.9197,18.38,17.44,3.521,2.449,7.86,-69.6,9.4,1.71,0.35,80.7,7.78,14.2
"2021/02/16","02:07:29",12.08,28263,21.28,46.9735,18.37,17.42,3.489,2.426,7.86,-69.6,9.0,2.31,0.48,80.2,7.74,14.1
"2021/02/16","02:13:29",12.07,28721,21.62,46.2386,18.66,17.73,3.435,2.388,7.86,-69.6,9.6,1.23,0.25,80.7,7.77,14.5
"2021/02/16","02:19:29",12.06,29029,21.85,45.7582,18.86,17.94,3.398,2.362,7.86,-69.6,16.2,1.50,0.31,80.4,7.73,14.2
"2021/02/16","02:25:29",12.06,29869,22.48,44.4676,19.41,18.51,3.350,2.328,7.86,-69.5,12.2,1.89,0.39,80.0,7.67,14.4
"2021/02/16","02:31:29",12.06,29718,22.37,44.6966,19.31,18.40,3.298,2.292,7.86,-69.5,14.7,1.48,0.31,80.0,7.67,14.5
"2021/02/16","02:37:29",12.10,28903,21.78,45.9110,18.78,17.85,3.244,2.255,7.86,-69.7,12.3,1.36,0.28,80.8,7.77,14.4
"2021/02/16","02:43:29",12.13,28699,21.64,46.2010,18.65,17.72,3.207,2.229,7.87,-70.0,8.3,2.00,0.42,80.7,7.76,14.4
"2021/02/16","02:49:29",12.10,28800,21.70,46.0763,18.72,17.78,3.174,2.207,7.86,-69.8,11.1,1.50,0.31,80.6,7.75,14.4
"2021/02/16","02:55:29",12.06,26973,20.30,49.2509,17.53,16.55,3.151,2.193,7.87,-69.9,12.9,1.76,0.37,80.7,7.82,14.4
"2021/02/16","03:01:29",12.04,25656,19.30,51.7982,16.67,15.67,3.120,2.172,7.87,-70.1,13.2,1.87,0.39,80.9,7.89,14.5
"2021/02/16","03:07:29",12.01,26134,19.64,50.8946,16.98,15.99,3.068,2.136,7.86,-69.7,13.8,1.81,0.37,80.4,7.83,14.4
"2021/02/16","03:13:29",12.00,26693,20.06,49.8430,17.35,16.37,3.038,2.114,7.86,-69.4,16.1,1.61,0.33,80.1,7.79,14.4
"2021/02/16","03:19:29",11.99,26972,20.26,49.3387,17.53,16.55,3.002,2.089,7.86,-69.3,15.8,1.85,0.38,80.2,7.80,14.4
"2021/02/16","03:25:29",11.97,26750,20.09,49.7715,17.38,16.40,2.960,2.060,7.86,-69.4,13.6,1.71,0.36,80.2,7.80,14.4
"2021/02/16","03:31:29",11.95,26313,19.75,50.6191,17.10,16.11,2.938,2.045,7.86,-69.5,11.8,2.02,0.42,80.1,7.81,14.3
"2021/02/16","03:37:29",11.94,25600,19.21,52.0444,16.64,15.64,2.906,2.023,7.86,-69.6,10.6,1.35,0.28,80.5,7.87,14.3
"2021/02/16","03:43:29",11.96,25536,19.17,52.1464,16.59,15.59,2.868,1.997,7.86,-69.6,9.5,1.82,0.38,80.5,7.88,14.4
"2021/02/16","03:49:29",11.97,25223,18.94,52.7862,16.39,15.39,2.842,1.979,7.86,-69.8,8.9,1.93,0.40,80.5,7.88,14.3
"2021/02/16","03:55:29",11.98,25108,18.86,53.0061,16.32,15.31,2.801,1.951,7.87,-69.8,10.0,1.71,0.35,81.0,7.93,14.4
"2021/02/16","04:01:29",11.98,25455,19.12,52.2862,16.54,15.54,2.767,1.927,7.86,-69.7,12.0,1.27,0.26,80.6,7.88,14.4
"2021/02/16","04:07:29",11.98,26245,19.71,50.7118,17.05,16.07,2.743,1.909,7.86,-69.5,15.1,1.82,0.38,80.6,7.85,14.2
"2021/02/16","04:13:29",11.97,25597,19.22,52.0087,16.63,15.63,2.724,1.897,7.86,-69.6,13.2,2.33,0.49,80.4,7.86,14.4
"2021/02/16","04:19:29",11.97,25728,19.32,51.7485,16.72,15.72,2.693,1.875,7.86,-69.5,13.1,1.29,0.27,80.5,7.87,14.4
"2021/02/16","04:25:29",11.95,25902,19.44,51.4198,16.83,15.84,2.665,1.856,7.86,-69.4,13.3,1.88,0.39,80.2,7.83,14.4
"2021/02/16","04:31:29",11.95,25801,19.36,51.6324,16.77,15.77,2.644,1.841,7.86,-69.3,13.3,1.94,0.40,80.3,7.85,14.4
"2021/02/16","04:37:29",11.95,26005,19.52,51.2256,16.90,15.91,2.629,1.830,7.86,-69.3,12.5,1.95,0.40,80.2,7.83,14.4
"2021/02/16","04:43:29",11.93,25995,19.50,51.2717,16.89,15.90,2.608,1.816,7.85,-69.2,13.6,1.64,0.34,80.0,7.82,14.5
"2021/02/16","04:49:29",11.91,25909,19.43,51.4611,16.84,15.84,2.583,1.798,7.85,-69.2,13.4,2.10,0.44,79.8,7.80,14.4
"2021/02/16","04:55:29",11.90,25810,19.35,51.6806,16.77,15.77,2.562,1.784,7.85,-69.2,12.9,2.05,0.43,80.1,7.83,14.4
"2021/02/16","05:01:29",11.87,25653,19.22,52.0259,16.67,15.67,2.536,1.766,7.85,-69.2,12.2,1.30,0.27,79.9,7.82,14.3
"2021/02/16","05:07:29",11.88,25886,19.40,51.5453,16.82,15.83,2.516,1.752,7.85,-69.1,12.0,1.59,0.33,79.8,7.81,14.4
"2021/02/16","05:13:29",11.89,26019,19.50,51.2769,16.91,15.91,2.491,1.734,7.85,-68.8,11.6,1.60,0.33,79.4,7.76,14.5
"2021/02/16","05:19:29",11.88,26025,19.50,51.2692,16.91,15.92,2.477,1.724,7.85,-68.8,12.2,1.63,0.34,79.5,7.78,14.4
"2021/02/16","05:25:29",11.86,25855,19.36,51.6350,16.80,15.80,2.470,1.719,7.85,-69.0,9.5,1.57,0.33,79.8,7.81,14.5
"2021/02/16","05:31:29",11.87,25932,19.43,51.4676,16.85,15.86,2.465,1.716,7.85,-68.8,10.9,1.68,0.35,79.6,7.79,14.2
"2021/02/16","05:37:29",11.84,25693,19.23,51.9928,16.70,15.70,2.461,1.713,7.85,-68.9,16.3,1.79,0.37,80.0,7.84,14.2
"2021/02/16","05:43:29",11.81,25372,18.98,52.6843,16.49,15.48,2.453,1.709,7.85,-69.0,14.4,2.02,0.42,79.9,7.85,14.5
"2021/02/16","05:49:29",11.77,24616,18.39,54.3538,16.00,14.98,2.452,1.708,7.85,-69.0,15.0,1.73,0.36,79.7,7.86,14.4
"2021/02/16","05:55:29",11.77,24493,18.30,54.6337,15.92,14.90,2.458,1.713,7.85,-68.8,14.1,1.80,0.37,79.7,7.87,14.3
"2021/02/16","06:01:29",11.77,24377,18.21,54.8973,15.84,14.82,2.464,1.717,7.85,-68.9,15.3,1.61,0.33,79.7,7.86,14.4
"2021/02/16","06:07:29",11.76,24314,18.16,55.0463,15.80,14.78,2.476,1.725,7.85,-69.0,14.8,1.65,0.34,80.0,7.90,14.4
"2021/02/16","06:13:29",11.76,24284,18.14,55.1189,15.78,14.76,2.495,1.738,7.85,-68.9,15.6,1.57,0.33,79.8,7.88,14.5
"2021/02/16","06:19:29",11.76,24061,17.97,55.6355,15.63,14.61,2.511,1.750,7.85,-68.7,13.3,1.39,0.29,79.5,7.86,14.5
"2021/02/16","06:25:29",11.75,23950,17.88,55.9013,15.56,14.54,2.527,1.761,7.85,-68.9,14.5,1.86,0.38,79.9,7.90,14.5
"2021/02/16","06:31:29",11.74,23599,17.62,56.7470,15.34,14.31,2.547,1.775,7.85,-69.0,15.2,1.82,0.38,79.6,7.89,14.2
"2021/02/16","06:37:29",11.73,23385,17.45,57.2819,15.20,14.17,2.576,1.796,7.85,-69.0,14.8,1.58,0.33,79.8,7.91,14.5
"2021/02/16","06:43:29",11.71,22952,17.12,58.3875,14.91,13.88,2.613,1.822,7.85,-69.0,16.0,1.90,0.39,79.8,7.93,14.3
"2021/02/16","06:49:29",11.70,22693,16.93,59.0678,14.75,13.71,2.649,1.848,7.85,-69.0,16.4,1.76,0.37,79.8,7.95,14.3
"2021/02/16","06:55:29",11.69,22238,16.58,60.2973,14.45,13.41,2.679,1.869,7.85,-68.9,16.9,1.56,0.32,79.7,7.95,14.3
"2021/02/16","07:01:29",11.68,21972,16.38,61.0414,14.28,13.24,2.712,1.892,7.85,-69.0,16.4,1.58,0.33,80.0,7.99,14.3
"2021/02/16","07:07:29",11.68,21785,16.24,61.5717,14.16,13.11,2.759,1.925,7.85,-69.0,17.2,1.50,0.31,79.8,7.98,14.4
"2021/02/16","07:13:29",11.68,21810,16.26,61.4941,14.17,13.13,2.795,1.950,7.85,-68.9,17.2,1.51,0.32,79.9,7.99,14.3
"2021/02/16","07:19:29",11.68,21759,16.22,61.6421,14.14,13.10,2.831,1.975,7.85,-68.9,16.9,1.55,0.32,80.1,8.00,14.3
"2021/02/16","07:25:29",11.68,21759,16.22,61.6459,14.14,13.10,2.878,2.008,7.85,-68.8,16.8,1.37,0.29,79.8,7.98,14.2
"2021/02/16","07:31:29",11.68,21800,16.25,61.5255,14.17,13.12,2.934,2.047,7.85,-68.9,17.1,1.83,0.38,79.8,7.98,14.4
"2021/02/16","07:37:29",11.68,21705,16.18,61.7947,14.10,13.06,2.984,2.082,7.85,-68.9,16.6,1.44,0.30,79.7,7.97,14.3
"2021/02/16","07:43:29",11.67,21512,16.03,62.3648,13.98,12.94,3.034,2.117,7.85,-68.8,16.5,1.76,0.37,79.8,7.98,14.4
"2021/02/16","07:49:29",11.67,21442,15.98,62.5696,13.93,12.89,3.085,2.153,7.85,-68.9,16.2,1.57,0.33,79.7,7.98,14.4
"2021/02/16","07:55:29",11.67,21338,15.90,62.8789,13.87,12.82,3.129,2.184,7.85,-68.9,16.1,2.01,0.42,79.8,7.99,14.4
"2021/02/16","08:01:29",11.66,21346,15.90,62.8625,13.87,12.83,3.179,2.218,7.85,-68.9,15.4,1.67,0.35,79.9,8.00,14.4
"2021/02/16","08:07:29",11.65,21176,15.77,63.3800,13.76,12.72,3.229,2.254,7.85,-69.0,15.5,1.70,0.35,80.1,8.03,14.3
"2021/02/16","08:13:29",11.65,21104,15.72,63.5955,13.71,12.67,3.278,2.287,7.85,-69.0,15.9,1.58,0.33,79.9,8.01,14.4
"2021/02/16","08:19:29",11.66,21202,15.79,63.2938,13.78,12.73,3.322,2.318,7.85,-68.8,14.7,1.48,0.31,79.9,8.01,14.4
"2021/02/16","08:25:29",11.67,21468,16.00,62.4961,13.95,12.91,3.364,2.347,7.85,-68.8,15.1,1.85,0.38,79.5,7.96,14.4
"2021/02/16","08:31:29",11.66,21480,16.00,62.4695,13.96,12.91,3.425,2.390,7.84,-68.3,14.8,1.52,0.32,79.5,7.96,14.3
"2021/02/16","08:37:29",11.64,21487,16.00,62.4771,13.96,12.92,3.474,2.424,7.84,-68.4,15.6,1.62,0.33,79.9,8.00,14.4
"2021/02/16","08:43:29",11.63,21917,16.32,61.2715,14.24,13.20,3.510,2.449,7.85,-68.7,19.5,2.15,0.45,79.7,7.97,14.4
"2021/02/16","08:49:29",11.62,22188,16.52,60.5344,14.42,13.38,3.558,2.481,7.85,-68.7,20.5,1.74,0.36,79.7,7.96,14.5
"2021/02/16","08:55:29",11.62,22402,16.67,59.9672,14.56,13.52,3.598,2.510,7.85,-68.7,19.7,1.97,0.41,79.6,7.94,14.4
"2021/02/16","09:01:29",11.60,22924,17.05,58.6281,14.90,13.86,3.636,2.535,7.85,-68.8,17.8,2.07,0.43,79.5,7.93,14.4
"2021/02/16","09:07:29",11.61,22830,16.99,58.8590,14.83,13.80,3.683,2.568,7.85,-68.9,18.8,1.72,0.36,79.2,7.89,14.4
"2021/02/16","09:13:29",11.60,22639,16.84,59.3588,14.71,13.67,3.715,2.590,7.85,-69.0,16.4,1.51,0.32,79.3,7.91,14.5
"2021/02/16","09:19:29",11.59,22431,16.68,59.9373,14.58,13.54,3.749,2.615,7.85,-69.0,15.2,1.76,0.37,79.5,7.94,14.4
"2021/02/16","09:25:29",11.59,22209,16.52,60.5344,14.43,13.39,3.799,2.650,7.85,-69.0,13.4,1.58,0.33,78.8,7.88,14.4
"2021/02/16","09:31:29",11.57,21857,16.25,61.5347,14.20,13.16,3.839,2.678,7.85,-69.2,12.6,1.99,0.41,79.5,7.97,14.5
"2021/02/16","09:37:29",11.53,21674,16.10,62.1133,14.08,13.04,3.865,2.696,7.86,-69.2,12.6,1.99,0.42,79.3,7.96,14.5
"2021/02/16","09:43:29",11.54,21722,16.13,61.9648,14.11,13.07,3.903,2.723,7.85,-69.2,12.4,1.61,0.33,79.1,7.93,14.6
"2021/02/16","09:49:29",11.52,21484,15.95,62.6894,13.96,12.92,3.944,2.752,7.86,-69.3,11.3,1.76,0.37,79.2,7.96,14.5
"2021/02/16","09:55:29",11.51,21462,15.93,62.7681,13.95,12.90,3.979,2.777,7.86,-69.2,12.0,1.80,0.37,79.1,7.95,14.5
"2021/02/16","10:01:29",11.53,21572,16.02,62.4199,14.02,12.97,4.015,2.801,7.85,-69.2,13.6,2.02,0.42,79.7,8.00,14.5
"2021/02/16","10:07:29",11.57,22111,16.43,60.8292,14.37,13.33,4.069,2.839,7.85,-68.8,15.4,1.50,0.31,79.6,7.97,14.5
"2021/02/16","10:13:29",11.58,22921,17.04,58.6617,14.89,13.86,4.120,2.872,7.85,-69.1,14.2,1.84,0.38,79.5,7.93,14.5
"2021/02/16","10:19:29",11.58,23776,17.68,56.5542,15.45,14.42,4.118,2.870,7.85,-68.8,13.1,1.62,0.34,79.5,7.90,14.5
"2021/02/16","10:25:29",11.59,23682,17.61,56.7674,15.39,14.36,4.161,2.900,7.85,-69.0,11.2,1.29,0.27,79.4,7.89,14.5
"2021/02/16","10:31:29",11.62,24002,17.86,55.9624,15.60,14.57,4.183,2.915,7.85,-68.8,11.4,1.81,0.37,79.1,7.85,14.5
"2021/02/16","10:37:29",11.59,23565,17.53,57.0410,15.31,14.28,4.205,2.931,7.85,-69.0,9.0,1.54,0.32,79.5,7.90,14.5
"2021/02/16","10:43:29",11.62,23744,17.67,56.5777,15.43,14.40,4.221,2.942,7.85,-68.9,9.0,1.15,0.24,79.3,7.87,14.5
"2021/02/16","10:49:29",11.63,24034,17.89,55.8753,15.62,14.59,4.237,2.953,7.85,-68.8,9.0,1.55,0.32,79.3,7.86,14.5
"2021/02/16","10:55:29",11.62,24168,17.99,55.5751,15.70,14.68,4.260,2.969,7.85,-69.0,9.3,1.01,0.21,78.6,7.79,14.6
"2021/02/16","11:01:29",11.63,24326,18.11,55.2125,15.81,14.78,4.287,2.987,7.85,-68.9,11.4,1.35,0.28,78.4,7.76,14.5
"2021/02/16","11:07:29",11.60,24541,18.25,54.7666,15.95,14.93,4.313,3.005,7.85,-69.0,10.5,1.50,0.31,78.4,7.76,14.4
"2021/02/16","11:13:29",11.62,24605,18.31,54.5973,15.99,14.97,4.333,3.019,7.85,-68.8,10.1,1.03,0.22,79.2,7.83,14.3
"2021/02/16","11:19:29",11.56,24534,18.23,54.8400,15.94,14.92,4.346,3.028,7.85,-68.9,12.2,1.67,0.35,78.2,7.74,14.5
"2021/02/16","11:25:29",11.57,24527,18.23,54.8414,15.94,14.92,4.364,3.040,7.85,-68.9,11.3,1.27,0.26,78.2,7.75,14.5
"2021/02/16","11:31:29",11.61,24824,18.47,54.1254,16.13,15.11,4.386,3.055,7.85,-68.8,13.9,1.73,0.36,78.9,7.80,14.5
"2021/02/16","11:37:29",11.68,25676,19.14,52.2315,16.68,15.68,4.398,3.063,7.85,-68.7,14.3,1.48,0.31,78.8,7.75,14.5
"2021/02/16","11:43:29",11.77,26766,20.00,49.9963,17.39,16.41,4.405,3.065,7.85,-68.7,15.9,1.51,0.32,78.8,7.70,14.6
"2021/02/16","11:49:29",11.72,26754,19.96,50.0868,17.39,16.40,4.419,3.075,7.85,-69.1,13.6,2.09,0.43,78.8,7.71,14.5
"2021/02/16","11:55:29",11.73,27293,20.37,49.0738,17.74,16.76,4.426,3.079,7.86,-69.2,13.9,2.09,0.43,78.7,7.68,14.5
"2021/02/16","12:01:29",11.76,27402,20.47,48.8491,17.81,16.84,4.426,3.079,7.86,-69.3,14.5,1.56,0.33,78.7,7.67,14.4
"2021/02/16","12:07:29",11.76,27426,20.49,48.8025,17.82,16.85,4.419,3.074,7.86,-69.3,14.0,2.14,0.45,79.0,7.70,14.4
"2021/02/16","12:13:29",11.79,27693,20.70,48.2916,18.00,17.03,4.407,3.065,7.85,-69.2,15.2,2.15,0.45,78.0,7.58,14.5
"2021/02/16","12:19:29",11.80,28371,21.22,47.1259,18.44,17.49,4.402,3.061,7.86,-69.2,17.8,2.39,0.50,78.0,7.57,14.3
"2021/02/16","12:25:29",11.78,29143,21.78,45.8997,18.94,18.01,4.397,3.056,7.85,-69.2,14.4,1.56,0.32,78.1,7.55,14.4
"2021/02/16","12:31:29",11.78,29452,22.01,45.4212,19.14,18.22,4.391,3.051,7.86,-69.6,17.5,1.81,0.37,79.2,7.65,14.4
"2021/02/16","12:37:29",11.79,29789,22.27,44.9014,19.36,18.45,4.382,3.045,7.87,-69.9,17.0,2.31,0.48,79.0,7.62,14.3
"2021/02/16","12:43:29",11.80,29866,22.33,44.7709,19.41,18.50,4.376,3.040,7.86,-69.7,11.2,2.11,0.44,78.2,7.53,14.4
"2021/02/16","12:49:29",11.80,29841,22.31,44.8061,19.39,18.48,4.364,3.032,7.86,-69.8,13.6,2.28,0.47,78.1,7.53,14.4
"2021/02/16","12:55:29",11.81,29822,22.30,44.8247,19.38,18.47,4.348,3.021,7.87,-69.9,14.2,2.10,0.44,78.3,7.55,14.4
"2021/02/16","13:01:29",11.80,29861,22.33,44.7757,19.40,18.49,4.323,3.004,7.87,-69.9,17.7,2.48,0.51,79.0,7.62,14.3
"2021/02/16","13:07:29",11.80,30061,22.48,44.4753,19.54,18.63,4.299,2.986,7.87,-69.8,14.7,2.27,0.47,78.6,7.57,14.3
"2021/02/16","13:13:29",11.81,30130,22.54,44.3645,19.58,18.68,4.280,2.973,7.86,-69.8,10.6,2.22,0.46,78.1,7.52,14.4
"2021/02/16","13:19:29",11.81,30116,22.52,44.3914,19.57,18.67,4.264,2.962,7.87,-69.9,11.1,1.65,0.34,78.1,7.52,14.4
"2021/02/16","13:25:29",11.80,30304,22.66,44.1236,19.69,18.80,4.238,2.944,7.87,-69.8,11.1,1.70,0.35,78.2,7.52,14.4
"2021/02/16","13:31:29",11.79,30538,22.83,43.7943,19.84,18.95,4.214,2.926,7.87,-70.0,13.6,1.64,0.34,77.5,7.45,14.3
"2021/02/16","13:37:29",11.81,30642,22.92,43.6301,19.91,19.02,4.187,2.908,7.87,-69.9,13.6,1.72,0.36,77.2,7.41,14.3
"2021/02/16","13:43:29",11.79,30504,22.80,43.8431,19.82,18.93,4.154,2.885,7.87,-69.9,10.8,2.02,0.42,76.7,7.37,14.3
"2021/02/16","13:49:29",11.85,30828,23.08,43.3154,20.03,19.15,4.117,2.859,7.86,-69.7,11.7,2.25,0.47,77.8,7.46,14.3
"2021/02/16","13:55:29",11.75,30402,22.70,44.0373,19.76,18.86,4.078,2.833,7.87,-69.8,12.6,1.76,0.37,78.6,7.56,14.3
"2021/02/16","14:01:29",11.76,30677,22.92,43.6283,19.94,19.05,4.044,2.809,7.87,-70.2,12.2,2.10,0.44,78.8,7.58,14.2
"2021/02/16","14:07:29",11.77,30683,22.92,43.6134,19.94,19.05,3.997,2.776,7.87,-70.1,11.9,2.54,0.53,78.6,7.55,14.2
"2021/02/16","14:13:29",11.76,30680,22.92,43.6218,19.94,19.05,3.951,2.744,7.87,-69.9,9.0,1.79,0.37,78.6,7.56,14.3
"2021/02/16","14:19:29",11.78,30834,23.04,43.3870,20.04,19.15,3.911,2.716,7.87,-69.9,9.7,2.39,0.50,78.2,7.51,14.2
"2021/02/16","14:25:29",11.73,30719,22.93,43.6032,19.96,19.08,3.866,2.685,7.87,-70.0,12.0,1.72,0.36,78.7,7.57,14.2
"2021/02/16","14:31:29",11.72,30617,22.84,43.7672,19.90,19.01,3.818,2.652,7.87,-69.9,10.7,1.97,0.41,78.9,7.60,14.3
"2021/02/16","14:37:29",11.73,30569,22.82,43.8168,19.87,18.97,3.772,2.620,7.87,-70.0,10.3,1.59,0.33,79.0,7.61,14.2
"2021/02/16","14:43:29",11.72,30563,22.81,43.8374,19.86,18.97,3.721,2.584,7.87,-69.9,8.8,1.55,0.32,78.9,7.59,14.4
"2021/02/16","14:49:29",11.72,30603,22.84,43.7831,19.89,19.00,3.678,2.554,7.87,-70.1,9.7,1.56,0.32,78.9,7.59,14.3
"2021/02/16","14:55:29",11.76,30705,22.93,43.5958,19.95,19.07,3.630,2.521,7.87,-70.1,10.9,1.90,0.40,79.0,7.60,14.3
